rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2023-08-31,EXE,EXPAND ENERGY CORP,Energy,0.33799620070455183,early_scout,early_relaxed,0.6493332571025024,rs_heavy,1.0,3,alpha_selector,1,True,False
2023-08-31,BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.33652661278753365,early_scout,early_relaxed,0.5406168817775971,rs_heavy,0.9978236607142856,3,alpha_selector,1,True,False
2023-08-31,FANG,DIAMONDBACK ENERGY INC,Energy,0.32547718650791446,future_winner,future_relaxed,0.6122638874433459,rs_heavy,0.9813058035714286,3,alpha_selector,1,True,False
2023-09-29,FANG,DIAMONDBACK ENERGY INC,Energy,0.34000973033216836,future_winner,future_relaxed,0.7103462975535731,rs_heavy,1.0,3,alpha_selector,1,True,False
2023-09-29,DTM,DT MIDSTREAM INC,Energy,0.34000973033216836,early_scout,early_relaxed,0.5502920904113948,rs_heavy,1.0,3,alpha_selector,1,True,False
2023-09-29,AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,0.31998053933566334,early_scout,early_relaxed,0.5504955763443027,rs_heavy,0.9700991189427314,3,alpha_selector,1,True,False
2023-10-31,CHRD,CHORD ENERGY CORP,Energy,0.35769160055725946,early_scout,early_relaxed,0.5718132487580364,rs_heavy,1.0,3,alpha_selector,1,True,False
2023-10-31,FANG,DIAMONDBACK ENERGY INC,Energy,0.32252379887204535,early_scout,early_relaxed,0.48953420994875035,rs_heavy,0.9495689655172415,3,alpha_selector,1,True,False
2023-10-31,HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,0.3197846005706951,early_scout,early_relaxed,0.5026686308501236,rs_heavy,0.9455280172413795,3,alpha_selector,1,True,False
2023-11-30,CTAS,CINTAS CORP,Industrials,0.3434940503862724,early_scout,early_relaxed,0.389145143139345,rs_heavy,0.9449781659388645,3,alpha_selector,1,True,False
2023-11-30,RGA,REINSURANCE GROUP OF AMERICA INC,Financials,0.33013439868793437,future_winner,future_relaxed,0.4756550002959067,rs_heavy,0.9264192139737991,3,alpha_selector,1,True,False
2023-11-30,AIZ,ASSURANT INC,Financials,0.3263715509257932,early_scout,early_relaxed,0.5233938744386707,rs_heavy,0.9211244541484715,3,alpha_selector,1,True,False
2023-12-29,CTAS,CINTAS CORP,Industrials,0.3523760178097303,early_scout,early_relaxed,0.47258279518134744,rs_heavy,0.9748407643312101,3,alpha_selector,1,True,False
2023-12-29,DKS,DICKS SPORTING INC,Consumer Discretionary,0.32809729343498323,early_scout,early_relaxed,0.508225276634867,rs_heavy,0.9406581740976646,3,alpha_selector,1,True,False
2023-12-29,HII,HUNTINGTON INGALLS INDUSTRIES INC,Industrials,0.3195266887552864,early_scout,early_relaxed,0.45009569725445303,rs_heavy,0.9282908704883228,3,alpha_selector,1,True,False
2024-01-31,TPR,TAPESTRY INC,Consumer Discretionary,0.34126650746192494,early_scout,early_relaxed,0.4632162232857383,rs_heavy,0.9245771670190274,3,alpha_selector,1,True,False
2024-01-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.3333147888901613,early_scout,early_relaxed,0.4736353875737919,rs_heavy,0.9137420718816069,3,alpha_selector,1,True,False
2024-01-31,PTC,PTC INC,Information Technology,0.3254187036479138,early_scout,early_relaxed,0.3993001474497696,rs_heavy,0.9028541226215645,3,alpha_selector,1,True,False
2024-02-29,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.35642907717249767,early_scout,early_relaxed,0.6196426738499338,rs_heavy,0.9708677685950413,3,alpha_selector,1,True,False
2024-02-29,AAON,AAON INC,Industrials,0.3274969129212168,early_scout,early_relaxed,0.45618254942325104,rs_heavy,0.9306301652892562,3,alpha_selector,1,True,False
2024-02-29,DKS,DICKS SPORTING INC,Consumer Discretionary,0.31607400990628554,early_scout,early_relaxed,0.5546754349381491,rs_heavy,0.9142561983471075,3,alpha_selector,1,True,False
2024-03-28,CROX,CROCS INC,Consumer Discretionary,0.33600409566450545,early_scout,early_relaxed,0.5875633781559203,rs_heavy,0.9313152400835072,3,alpha_selector,1,True,False
2024-03-28,FANG,DIAMONDBACK ENERGY INC,Energy,0.33589112463204696,future_winner,future_relaxed,0.5693492471412086,rs_heavy,0.9311586638830899,3,alpha_selector,1,True,False
2024-03-28,WEX,WEX INC,Financials,0.32810477970344754,early_scout,early_relaxed,0.45612080251793324,rs_heavy,0.920302713987474,3,alpha_selector,1,True,False
2024-04-30,FANG,DIAMONDBACK ENERGY INC,Energy,0.34445865310188317,future_winner,future_relaxed,0.5904233361631563,rs_heavy,0.9725708502024293,3,alpha_selector,1,True,False
2024-04-30,AAON,AAON INC,Industrials,0.33658190678425287,early_scout,early_relaxed,0.6103238171614048,rs_heavy,0.9613866396761134,3,alpha_selector,1,True,False
2024-04-30,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,0.31895944011386396,early_scout,early_relaxed,0.5009524838827886,rs_heavy,0.9358805668016195,3,alpha_selector,1,True,False
2024-05-31,FSLR,FIRST SOLAR INC,Information Technology,0.3333333333333333,future_winner,future_relaxed,0.7376434505286453,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.3333333333333333,early_scout,early_relaxed,0.6304702492852636,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-05-31,ETR,ENTERGY CORP,Utilities,0.3333333333333333,early_scout,early_relaxed,0.6056936450598408,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-06-28,HALO,HALOZYME THERAPEUTICS INC,Health Care,0.3333333333333333,early_scout,early_relaxed,0.6975052839372918,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-06-28,UTHR,UNITED THERAPEUTICS CORP,Health Care,0.3333333333333333,early_scout,early_relaxed,0.7290788729207031,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-06-28,HEI,HEICO CORP,Industrials,0.3333333333333333,early_scout,early_relaxed,0.5714941451478318,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-07-31,UTHR,UNITED THERAPEUTICS CORP,Health Care,0.3371736334366184,early_scout,early_relaxed,0.6625252009095797,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-07-31,HALO,HALOZYME THERAPEUTICS INC,Health Care,0.3371736334366184,early_scout,early_relaxed,0.6585691873763487,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-07-31,AAPL,APPLE INC,Information Technology,0.3256527331267633,core_compounder,core_strict,0.5489124517535757,rs_heavy,0.9827669902912622,3,alpha_selector,1,True,False
2024-08-30,HALO,HALOZYME THERAPEUTICS INC,Health Care,0.3403479550102792,early_scout,early_relaxed,0.6921793635781948,rs_heavy,1.0,3,alpha_selector,1,True,False
2024-08-30,UTHR,UNITED THERAPEUTICS CORP,Health Care,0.3333545717805435,future_winner,future_relaxed,0.6428789822017118,rs_heavy,0.9896728016359918,3,alpha_selector,1,True,False
2024-08-30,ROIV,ROIVANT SCIENCES LTD,Health Care,0.32629747320917735,early_scout,early_relaxed,0.5858114313260635,rs_heavy,0.9791411042944785,3,alpha_selector,1,True,False
2024-09-30,AEE,AMEREN CORP,Utilities,0.37549169021302947,early_scout,early_relaxed,0.5219333216570665,rs_heavy,0.995020120724346,3,alpha_selector,1,True,False
2024-09-30,EXP,EAGLE MATERIALS INC,Materials,0.31403711444115323,early_scout,early_relaxed,0.42705922431172444,rs_heavy,0.9099597585513078,3,alpha_selector,1,True,False
2024-09-30,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.31047119534581724,future_winner,future_relaxed,0.5731065044248715,rs_heavy,0.9047786720321932,3,alpha_selector,1,True,False
2024-10-31,CPAY,CORPAY INC,Financials,0.3403107233612963,future_winner,future_relaxed,0.5105806509049352,rs_heavy,0.9671332046332046,3,alpha_selector,1,True,False
2024-10-31,ORCL,ORACLE CORP,Information Technology,0.3363146722863452,core_compounder,core_strict,0.5298782364342585,rs_heavy,0.9614382239382239,3,alpha_selector,1,True,False
2024-10-31,AEE,AMEREN CORP,Utilities,0.3233746043523584,early_scout,early_relaxed,0.3929749703350544,rs_heavy,0.9427606177606178,3,alpha_selector,1,True,False
2024-11-29,AEE,AMEREN CORP,Utilities,0.3442391826289795,early_scout,early_relaxed,0.4635968085243018,rs_heavy,0.981884765625,3,alpha_selector,1,True,False
2024-11-29,ORCL,ORACLE CORP,Information Technology,0.33195682795072334,core_compounder,core_strict,0.5405117309342773,rs_heavy,0.9642089843749998,3,alpha_selector,1,True,False
2024-11-29,APO,APOLLO GLOBAL MANAGEMENT INC,Financials,0.3238039894202972,future_winner,future_relaxed,0.5633220118088308,rs_heavy,0.952294921875,3,alpha_selector,1,True,False
2024-12-31,TPR,TAPESTRY INC,Consumer Discretionary,0.3368141986624978,future_winner,future_relaxed,0.5235580366581988,rs_heavy,0.9744117647058825,3,alpha_selector,1,True,False
2024-12-31,BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.33539240052634867,future_winner,future_relaxed,0.40801865483840344,rs_heavy,0.9723529411764706,3,alpha_selector,1,True,False
2024-12-31,CSCO,CISCO SYSTEMS INC,Information Technology,0.32779340081115355,core_compounder,core_strict,0.49131128784491324,rs_heavy,0.9612745098039216,3,alpha_selector,1,True,False
2025-01-31,TPR,TAPESTRY INC,Consumer Discretionary,0.3435020310684206,future_winner,future_relaxed,0.5422443252809732,rs_heavy,0.9927123552123551,3,alpha_selector,1,True,False
2025-01-31,BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Industrials,0.33066506800374074,future_winner,future_relaxed,0.4590910047175703,rs_heavy,0.9739864864864863,3,alpha_selector,1,True,False
2025-01-31,GOOGL,ALPHABET INC CLASS A,Communication,0.3258329009278387,core_compounder,core_strict,0.5771567539746586,rs_heavy,0.9668436293436292,3,alpha_selector,1,True,False
2025-02-28,ICE,INTERCONTINENTAL EXCHANGE INC,Financials,0.3408505399758344,future_winner,future_relaxed,0.49922107222765366,rs_heavy,0.9816602316602316,3,alpha_selector,1,True,False
2025-02-28,WH,WYNDHAM HOTELS RESORTS INC,Consumer Discretionary,0.33275497261444975,early_scout,early_relaxed,0.5245164826259937,rs_heavy,0.9699324324324324,3,alpha_selector,1,True,False
2025-02-28,GILD,GILEAD SCIENCES INC,Health Care,0.3263944874097158,future_winner,future_relaxed,0.6121621457080887,rs_heavy,0.9606177606177607,3,alpha_selector,1,True,False
2025-03-31,AM,ANTERO MIDSTREAM CORP,Energy,0.34614732049968633,early_scout,early_relaxed,0.525419271756748,rs_heavy,0.9771593090211134,3,alpha_selector,1,True,False
2025-03-31,GL,GLOBE LIFE INC,Financials,0.3336163170185339,early_scout,early_relaxed,0.601749864063503,rs_heavy,0.9593090211132438,3,alpha_selector,1,True,False
2025-03-31,MRSH,MARSH INC,Financials,0.3202363624817798,future_winner,future_relaxed,0.49683967322287154,rs_heavy,0.9398752399232246,3,alpha_selector,1,True,False
2025-04-30,RGLD,ROYAL GOLD INC,Materials,0.34512182537209857,early_scout,early_relaxed,0.6112055882746505,rs_heavy,0.9981060606060604,3,alpha_selector,1,True,False
2025-04-30,RSG,REPUBLIC SERVICES INC,Industrials,0.3334668239259179,future_winner,future_relaxed,0.5458800443351137,rs_heavy,0.9811079545454544,3,alpha_selector,1,True,False
2025-04-30,CNP,CENTERPOINT ENERGY INC,Utilities,0.3214113507019835,early_scout,early_relaxed,0.5685628108456854,rs_heavy,0.9632102272727273,3,alpha_selector,1,True,False
2025-05-30,THC,TENET HEALTHCARE CORP,Health Care,0.33753664270239164,future_winner,future_relaxed,0.6512105334755198,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-05-30,CEG,CONSTELLATION ENERGY CORP,Utilities,0.33753664270239164,future_winner,future_relaxed,0.6282635535428736,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-05-30,MELI,MercadoLibre,Internet,0.3249267145952167,future_winner,adr_global_alpha_fallback,0.5987072379477306,rs_heavy,0.9811428571428572,3,alpha_selector,1,True,False
2025-06-30,CEG,CONSTELLATION ENERGY CORP,Utilities,0.3367818103513079,future_winner,future_relaxed,0.6257330258676467,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-06-30,THC,TENET HEALTHCARE CORP,Health Care,0.3353013486937488,future_winner,future_relaxed,0.6364460402041102,rs_heavy,0.9977996254681648,3,alpha_selector,1,True,False
2025-06-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.32791684095494333,future_winner,future_relaxed,0.6481420821482222,rs_heavy,0.9867509363295881,3,alpha_selector,1,True,False
2025-07-31,TNL,TRAVEL LEISURE,Consumer Discretionary,0.34126547629089643,early_scout,early_relaxed,0.5415366858458623,rs_heavy,0.9741532976827095,3,alpha_selector,1,True,False
2025-07-31,PDD,PDD Holdings (Pinduoduo / Temu),Internet,0.3340602195509634,future_winner,adr_global_alpha_fallback,0.5769643770209371,rs_heavy,0.9638146167557934,3,alpha_selector,1,True,False
2025-07-31,GOOGL,ALPHABET INC CLASS A,Communication,0.32467430415814,core_compounder,core_strict,0.5826486701251974,rs_heavy,0.9501782531194296,3,alpha_selector,1,True,False
2025-08-29,PDD,PDD Holdings (Pinduoduo / Temu),Internet,0.34572103597011344,future_winner,adr_global_alpha_fallback,0.6569266553082466,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-08-29,SSD,SIMPSON MANUFACTURING INC,Industrials,0.33633334638676077,early_scout,early_relaxed,0.5767742605567504,rs_heavy,0.9863295880149814,3,alpha_selector,1,True,False
2025-08-29,GOOGL,ALPHABET INC CLASS A,Communication,0.31794561764312573,core_compounder,core_strict,0.5796386314842941,rs_heavy,0.958988764044944,3,alpha_selector,1,True,False
2025-09-30,PDD,PDD Holdings (Pinduoduo / Temu),Internet,0.3333333333333333,future_winner,adr_global_alpha_fallback,0.6704303740658869,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-09-30,UTHR,UNITED THERAPEUTICS CORP,Health Care,0.3333333333333333,future_winner,future_relaxed,0.7108749939210257,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-09-30,TER,TERADYNE INC,Information Technology,0.3333333333333333,early_scout,early_relaxed,0.65632582077038,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-10-31,GOOG,ALPHABET INC CLASS C,Communication,0.3333333333333333,future_winner,future_relaxed,0.6960735364200399,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-10-31,GOOGL,ALPHABET INC CLASS A,Communication,0.3333333333333333,future_winner,future_relaxed,0.7411159127767983,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-10-31,CRUS,CIRRUS LOGIC INC,Information Technology,0.3333333333333333,early_scout,early_relaxed,0.6129957971793353,rs_heavy,1.0,3,alpha_selector,1,True,False
2025-11-28,GOOG,ALPHABET INC CLASS C,Communication,0.33892532896133165,core_compounder,core_strict,0.5520955952016717,rs_heavy,0.9743169398907103,3,alpha_selector,1,True,False
2025-11-28,GOOGL,ALPHABET INC CLASS A,Communication,0.33721670378099505,core_compounder,core_strict,0.5751845551940752,rs_heavy,0.9718579234972677,3,alpha_selector,1,True,False
2025-11-28,NTRA,NATERA INC,Health Care,0.32385796725767324,future_winner,rejected,0.5668029243746495,rs_heavy,0.9524134790528231,3,alpha_selector,1,True,False
2025-12-31,GOOG,ALPHABET INC CLASS C,Communication,0.3352574448425021,core_compounder,core_strict,0.5514202142373501,rs_heavy,0.9667883211678833,3,alpha_selector,1,True,False
2025-12-31,GOOGL,ALPHABET INC CLASS A,Communication,0.33424572925219975,core_compounder,core_strict,0.5889008592015704,rs_heavy,0.9653284671532847,3,alpha_selector,1,True,False
2025-12-31,KNX,KNIGHT-SWIFT TRANSPORTATION HOLDIN,Industrials,0.3304968259052982,early_scout,early_relaxed,0.5067942032270766,rs_heavy,0.9598996350364964,3,alpha_selector,1,True,False
2026-01-30,VNOM,VIPER ENERGY INC CLASS A,Energy,0.33785340579178375,early_scout,early_relaxed,0.5153861898261298,rs_heavy,0.9798648648648649,3,alpha_selector,1,True,False
2026-01-30,ADI,ANALOG DEVICES INC,Information Technology,0.33330261811141515,future_winner,future_relaxed,0.534031050337948,rs_heavy,0.9732432432432432,3,alpha_selector,1,True,False
2026-01-30,CNQ,Canadian Natural Resources,Energy,0.3288439760968012,future_winner,adr_global_alpha_fallback,0.5091772570349289,rs_heavy,0.9667117117117118,3,alpha_selector,1,True,False
2026-02-27,TRGP,TARGA RESOURCES CORP,Energy,0.3432300820740486,future_winner,future_relaxed,0.6167822126409902,rs_heavy,1.0,3,alpha_selector,1,True,False
2026-02-27,TPL,TEXAS PACIFIC LAND CORP,Energy,0.33499102947962744,future_winner,future_relaxed,0.6940514808618422,rs_heavy,0.9879248658318426,3,alpha_selector,1,True,False
2026-02-27,PR,PERMIAN RESOURCES CORP CLASS A,Energy,0.3217788884463241,early_scout,early_relaxed,0.6220911406186675,rs_heavy,0.9682468694096602,3,alpha_selector,1,True,False
2026-03-31,LNG,CHENIERE ENERGY INC,Energy,0.3333333333333333,future_winner,future_relaxed,0.7041917209561354,rs_heavy,1.0,3,alpha_selector,1,True,False
2026-03-31,CNQ,Canadian Natural Resources,Energy,0.3333333333333333,future_winner,adr_global_alpha_fallback,0.6426879739813937,rs_heavy,1.0,3,alpha_selector,1,True,False
2026-03-31,PR,PERMIAN RESOURCES CORP CLASS A,Energy,0.3333333333333333,early_scout,early_relaxed,0.7268111248601936,rs_heavy,1.0,3,alpha_selector,1,True,False
