as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,PR,11499.0,19.51000022888184,224345.49263191223,0.3041218531262784,18.6336612701416,10077.021686553957,7718.178037195205,2026-03-02,2026-03-02,102,1,11499.0,18.6336612701416,target_rebalance,early_scout,0.0,0.0,-0.3041218531262784,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-11499.0,-224345.49263191223,1,ready,,,0.0,,0.5665877292043252,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,ETR,1834.0,111.11000061035156,203775.7411193848,0.2762375801910482,106.0512237548828,9277.796752929688,5731.762539901735,2026-03-02,2026-03-02,102,1,1834.0,106.0512237548828,target_rebalance,early_scout,0.0,0.0,-0.2762375801910482,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1834.0,-203775.7411193848,1,ready,,,0.0,,0.5713190694434057,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,AKAM,1324.0,133.5,176754.0,0.2396070159326919,115.75,23501.0,0.0,2026-04-01,2026-04-01,72,1,1324.0,115.75,target_rebalance,early_scout,0.0,0.0,-0.2396070159326919,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1324.0,-176754.0,1,ready,,,0.0,,0.511141429376452,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BKNG,805.0,164.94000244140625,132776.70196533203,0.1799915664895708,166.96266174316406,-1628.240737915039,30212.52278541565,2026-04-01,2026-04-01,72,1,805.0,166.96266174316406,target_rebalance,early_scout,0.0,0.0,-0.1799915664895708,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-805.0,-132776.70196533203,1,ready,,,0.0,,0.2315943564158893,0.0,0.3197916666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,30.9710712590022,4.198426041056088e-05,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.028468383801188032,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,cash_above_target
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LRCX,143.0,366.80999755859375,52453.829650878906,0.1287118203565251,167.36881892112737,28520.08854515769,13405.933994658217,2025-10-01,2026-04-01,254,5,143.0,171.94081403825666,target_rebalance,"core_compounder,future_winner",0.0344597445030565,0.18642065018491197,-0.09425207585346859,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-104.0,-38148.23974609375,1,ready,,,0.0,,0.6463554233253553,0.6781906302710505,0.346875,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,PR,2006.0,19.51000022888184,39137.06045913696,0.0960349764474154,20.013823517773705,-1010.6695175170898,625.7282266330719,2026-03-02,2026-04-01,102,2,2006.0,20.013823517773705,target_rebalance,early_scout,0.0,0.0,-0.0960349764474154,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2006.0,-39137.06045913696,1,ready,,,0.0,,0.5841386725516063,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,GOOGL,79.0,359.67999267578125,28414.71942138672,0.0697243706701463,306.1215209960937,4231.1192626953125,11988.675211963651,2026-03-02,2026-03-02,102,1,79.0,306.1215209960937,target_rebalance,core_compounder,0.0,0.0,-0.0697243706701463,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-79.0,-28414.71942138672,1,ready,,,0.0,,0.3457413045336314,0.6245479825377941,0.1739583333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,VRT,78.0,302.8699951171875,23623.859619140625,0.0579685028846248,257.71021525065106,3522.462829589844,-1629.4112194252004,2026-03-02,2026-04-01,102,2,78.0,257.71021525065106,target_rebalance,future_winner,0.0,0.0,-0.0579685028846248,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-78.0,-23623.859619140625,1,ready,,,0.0,,0.5184786556787213,0.0,0.3333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AMAT,37.0,567.25,20988.25,0.051501213192211,352.27783748081754,7953.970013209751,2227.2545256696403,2026-03-02,2026-03-02,102,1,37.0,371.7178955078125,target_rebalance,core_compounder,0.0344597445030565,0.17344602851281432,-0.0170414686891545,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-12.0,-6807.0,1,ready,,,0.0,,0.5766636974257828,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,VZ,434.0,48.11000061035156,20879.740264892574,0.0512349507357796,49.15770484115671,-454.7036361694336,-528.0549646377564,2026-03-02,2026-04-01,102,2,434.0,49.15770484115671,target_rebalance,future_winner,0.0,0.0,-0.0512349507357796,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-434.0,-20879.740264892574,1,ready,,,0.0,,0.5946053482306141,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,182.0,111.11000061035156,20222.020111083984,0.0496210293339423,108.97564873328577,388.45204162597656,-939.511932048798,2026-03-02,2026-04-01,102,2,182.0,108.97564873328575,target_rebalance,early_scout,0.0,0.0,-0.0496210293339423,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-182.0,-20222.020111083984,1,ready,,,0.0,,0.5782573325601313,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SLB,294.0,56.18000030517578,16516.92008972168,0.0405294115907458,49.76905822753906,1884.8169708251955,0.0,2026-04-01,2026-04-01,72,1,294.0,49.76905822753906,target_rebalance,future_winner,0.0,0.0,-0.0405294115907458,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-294.0,-16516.92008972168,1,ready,,,0.0,,0.5881169090826498,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,COST,15.0,982.3499755859376,14735.249633789062,0.0361575277991362,995.1160278320312,-191.49078369140625,4473.778446731567,2026-04-01,2026-04-01,72,1,15.0,995.1160278320312,target_rebalance,core_compounder,0.0,0.0,-0.0361575277991362,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-15.0,-14735.249633789062,1,ready,,,0.0,,0.4063352987756163,0.0,0.0135416666666666,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,FTI,205.0,70.79000091552734,14511.950187683104,0.0356095930080218,69.74250030517578,214.7376251220703,0.0,2026-04-01,2026-04-01,72,1,205.0,69.74250030517578,target_rebalance,future_winner,0.09,0.03202693177633653,0.054390406991978196,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,313.0,22157.27028656006,1,ready,,,0.0,,0.5817410035532111,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LITE,14.0,921.5599975585938,12901.839965820312,0.0316586857242267,783.25,1936.3399658203125,8291.924284439086,2026-03-02,2026-03-02,102,1,14.0,783.25,target_rebalance,future_winner,0.0,0.0,-0.0316586857242267,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-14.0,-12901.839965820312,1,ready,,,0.0,,0.5849994226030728,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AKAM,89.0,133.5,11881.5,0.0291549635888297,115.75,1579.75,-358.48932703018187,2026-04-01,2026-04-01,72,1,89.0,115.75,target_rebalance,early_scout,0.0,0.0,-0.0291549635888297,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-89.0,-11881.5,1,ready,,,0.0,,0.511141429376452,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LNG,48.0,241.27999877929688,11581.43994140625,0.0284186727094994,275.202392578125,-1628.27490234375,4853.959826068879,2026-04-01,2026-04-01,72,1,48.0,275.202392578125,target_rebalance,future_winner,0.0,0.0,-0.0284186727094994,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-48.0,-11581.43994140625,1,ready,,,0.0,,0.5391159944241591,0.0,0.121875,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,CIEN,20.0,445.9800109863281,8919.600219726562,0.0218870192848584,415.3900146484375,611.7999267578125,0.0,2026-04-01,2026-04-01,72,1,20.0,415.3900146484375,target_rebalance,future_winner,0.0,0.0,-0.0218870192848584,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-20.0,-8919.600219726562,1,ready,,,0.0,,0.5595589965389478,0.0,0.3333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,110761.25516750089,0.2717872626740368,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.028468383801188032,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.0967438452859082,0.028468383801188032,-0.06827546148472016,0.03,none,0.0,cash_above_target
