as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-12,current_broker_ledger_mark_to_market,main,equity,KO,245.0,82.62000274658203,20241.9006729126,0.0489152097987683,79.67218017578125,722.2165298461914,-241.6517963123319,2026-03-02,2026-03-02,102,1,245.0,79.67218017578125,target_rebalance,core_compounder,0.0,0.0,-0.0489152097987683,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-245.0,-20241.9006729126,1,ready,,,0.0,,0.469364430488055,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,ETR,177.0,111.11000061035156,19666.470108032227,0.0475246631667806,107.49616306110964,639.6492462158203,3274.481502151492,2026-03-02,2026-04-01,102,2,177.0,107.49616306110964,target_rebalance,early_scout,0.0,0.0,-0.0475246631667806,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-177.0,-19666.470108032227,1,ready,,,0.0,,0.5766128094790292,0.0,0.1333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,GOOG,49.0,358.1600036621094,17549.84017944336,0.0424097582625279,294.7226257324219,3108.4315185546875,715.9961517906247,2026-04-01,2026-04-01,72,1,49.0,294.7226257324219,target_rebalance,core_compounder,0.0,0.0,-0.0424097582625279,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-49.0,-17549.84017944336,1,ready,,,0.0,,0.3066972211472266,0.6877169397455253,0.1875,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SLB,240.0,56.18000030517578,13483.200073242188,0.0325825904888461,49.76905822753906,1538.6260986328125,0.0,2026-04-01,2026-04-01,72,1,240.0,49.76905822753906,target_rebalance,future_winner,0.0,0.0,-0.0325825904888461,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-240.0,-13483.200073242188,1,ready,,,0.0,,0.5851848367528736,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,23.0,562.9299926757812,12947.389831542969,0.0312877876534523,297.65240478515625,6101.384521484375,9767.175894012453,2026-04-01,2026-04-01,72,1,23.0,297.65240478515625,target_rebalance,future_winner,0.0,0.0,-0.0312877876534523,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-23.0,-12947.389831542969,1,ready,,,0.0,,0.4247015334322015,0.0,0.346875,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,AKAM,89.0,133.5,11881.5,0.0287120302888255,115.75,1579.75,-361.3120776367188,2026-04-01,2026-04-01,72,1,89.0,115.75,target_rebalance,early_scout,0.0,0.0,-0.0287120302888255,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-89.0,-11881.5,1,ready,,,0.0,,0.5111414422041489,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LNG,47.0,241.27999877929688,11340.159942626951,0.0274038644744208,275.202392578125,-1594.352508544922,3259.7473704910285,2026-04-01,2026-04-01,72,1,47.0,275.202392578125,target_rebalance,future_winner,0.0,0.0,-0.0274038644744208,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-47.0,-11340.159942626951,1,ready,,,0.0,,0.5394221837449058,0.0,0.121875,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,FTI,146.0,70.79000091552734,10335.340133666992,0.0249756848010067,69.74250030517578,152.93508911132812,0.0,2026-04-01,2026-04-01,72,1,146.0,69.74250030517578,target_rebalance,future_winner,0.0,0.0,-0.0249756848010067,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-146.0,-10335.340133666992,1,ready,,,0.0,,0.5800964804721089,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,LITE,11.0,921.5599975585938,10137.159973144531,0.0244967760124223,783.25,1521.4099731445312,10698.045644378662,2026-03-02,2026-03-02,102,1,11.0,783.25,target_rebalance,future_winner,0.0,0.0,-0.0244967760124223,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-11.0,-10137.159973144531,1,ready,,,0.0,,0.5856366487290061,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SU,122.0,61.59999847412109,7515.199813842773,0.01816072420836,64.51195526123047,-355.2587280273437,0.0,2026-04-01,2026-04-01,72,1,122.0,64.51195526123047,target_rebalance,future_winner,0.0,0.0,-0.01816072420836,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-122.0,-7515.199813842773,1,ready,,,0.0,,0.610064396874243,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,DUK,56.0,124.97000122070312,6998.320068359375,0.0169116675313411,129.77853393554688,-269.27783203125,-347.8975019264222,2026-04-01,2026-04-01,72,1,56.0,129.77853393554688,target_rebalance,future_winner,0.0,0.0,-0.0169116675313411,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-56.0,-6998.320068359375,1,ready,,,0.0,,0.4934249006272677,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,BKNG,38.0,164.94000244140625,6267.7200927734375,0.0151461489833431,166.96266174316406,-76.86105346679688,2191.747546825408,2026-04-01,2026-04-01,72,1,38.0,166.96266174316406,target_rebalance,early_scout,0.0,0.0,-0.0151461489833431,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-38.0,-6267.7200927734375,1,ready,,,0.0,,0.2312454337445867,0.0,0.3197916666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,110607.91545252464,0.2672876167703361,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.0,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.10309417313185508,0.0,-0.10309417313185508,0.03,none,0.0,cash_above_target
