portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
main,2019-09-06,2019-09-06,2019-08-30,2019-09-30,0.025273600644502903,0.025273600644502903,1.063843322230884,1.2212453270876722e-15,0.9999999999999988,18,0,0.0257425469545578,0.0288367920681305
main,2019-09-13,2019-09-13,2019-08-30,2019-09-30,-0.03016253505483102,-0.005651250275729769,1.031755110731247,1.2212453270876722e-15,0.9999999999999988,18,0,0.036204873872490495,0.03393827681459438
main,2019-09-20,2019-09-20,2019-08-30,2019-09-30,-0.009524751020906885,-0.015122174544803468,1.0219279001869837,1.2212453270876722e-15,0.9999999999999988,18,0,0.03127456003423745,0.02459491817400772
main,2019-09-27,2019-09-27,2019-08-30,2019-09-30,-0.011443728595405545,-0.0263928490789459,1.010233234653171,1.2212453270876722e-15,0.9999999999999988,18,0,0.021317168538342424,0.006375146835569501
main,2019-09-30,2019-09-30,2019-08-30,2019-09-30,0.006202427349811135,-0.02035412145810145,1.016499132897472,1.2212453270876722e-15,0.9999999999999988,18,0,0.026054070761582393,0.01595304570374667
main,2019-10-04,2019-10-04,2019-09-30,2019-10-31,0.003259235521866355,0.003259235521866355,1.0198121429793578,6.661338147750939e-16,0.9999999999999993,18,0,-0.011386000948012898,-0.003641086208472921
main,2019-10-11,2019-10-11,2019-09-30,2019-10-31,0.0038256741748994294,0.007097378469931748,1.0237136119580028,6.661338147750939e-16,0.9999999999999993,18,0,-0.004904206720307447,0.008496045931027485
main,2019-10-18,2019-10-18,2019-09-30,2019-10-31,-0.004433559125563202,0.002632352697285567,1.0191749171317432,6.661338147750939e-16,0.9999999999999993,18,0,0.0007721674592111594,0.01155676791665794
main,2019-10-25,2019-10-25,2019-09-30,2019-10-31,0.008076956952112857,0.01073057104881725,1.0274067490640895,6.661338147750939e-16,0.9999999999999993,18,0,0.01296414863084272,0.03240087663684399
main,2019-10-31,2019-10-31,2019-09-30,2019-10-31,0.005449515579729836,0.016238563042656917,1.0330056181498337,6.661338147750939e-16,0.9999999999999993,18,0,0.018774534066629656,0.04000013863465268
main,2019-11-01,2019-11-01,2019-10-31,2019-11-29,0.00402767424432926,0.00402767424432926,1.0371662282723033,1.5543122344752192e-15,0.9999999999999984,32,0,0.0040010532827563505,0.004749166251655446
main,2019-11-08,2019-11-08,2019-10-31,2019-11-29,-0.008657851295783114,-0.004665048056129106,1.0281865972989135,1.5543122344752192e-15,0.9999999999999984,32,0,0.01318395652780091,0.016672722217297542
main,2019-11-15,2019-11-15,2019-10-31,2019-11-29,0.008006363692315999,0.0033039655648074984,1.0364186331404535,1.5543122344752192e-15,0.9999999999999984,32,0,0.02253062204263112,0.025160458549263964
main,2019-11-22,2019-11-22,2019-10-31,2019-11-29,-0.010938136574262014,-0.007670310236039035,1.0250821445830531,1.5543122344752192e-15,0.9999999999999984,32,0,0.019808624583892653,0.019703776035246312
main,2019-11-29,2019-11-29,2019-10-31,2019-11-29,0.013383826843831104,0.005610858503754423,1.0388016665068558,1.5543122344752192e-15,0.9999999999999984,32,0,0.030795113902353677,0.036225019522726276
main,2019-12-06,2019-12-06,2019-11-29,2019-12-31,-0.0012588384132989905,-0.0012588384132989905,1.0374939830652579,1.7763568394002505e-15,0.9999999999999982,40,0,0.0008897711744868531,-0.0005361721433123634
main,2019-12-13,2019-12-13,2019-11-29,2019-12-31,0.0067490789645821,0.005481744551428136,1.044496111882244,1.7763568394002505e-15,0.9999999999999982,40,0,0.008677597501359324,0.010140912696055882
main,2019-12-20,2019-12-20,2019-11-29,2019-12-31,0.018826787153158442,0.024411735342484198,1.0641606178629526,1.7763568394002505e-15,0.9999999999999982,40,0,0.024529851490120658,0.03217787241936909
main,2019-12-27,2019-12-27,2019-11-29,2019-12-31,0.004523326725052401,0.02904548432241616,1.0689741640254804,1.7763568394002505e-15,0.9999999999999982,40,0,0.031333625632060214,0.043698968066162136
main,2019-12-31,2019-12-31,2019-11-29,2019-12-31,-0.004584558049429477,0.02432776556403682,1.0640733899171653,1.7763568394002505e-15,0.9999999999999982,40,0,0.0281394295750812,0.0388129113671587
main,2020-01-03,2020-01-03,2019-12-31,2020-01-31,0.0014099210112135108,0.0014099210112135108,1.0655736493470827,9.992007221626409e-16,0.999999999999999,18,0,-0.0034931451915655165,-0.0010260413996878714
main,2020-01-10,2020-01-10,2019-12-31,2020-01-31,0.02553077339375842,0.026976690778812262,1.0927785687229232,9.992007221626409e-16,0.999999999999999,18,0,0.006706564889314093,0.01879651449731412
main,2020-01-17,2020-01-17,2019-12-31,2020-01-31,0.03146819333861872,0.059293791838494814,1.1271663359997952,9.992007221626409e-16,0.999999999999999,18,0,0.025993234983962665,0.041884526681677636
main,2020-01-24,2020-01-24,2019-12-31,2020-01-31,0.0012566115919363519,0.06062491269658521,1.128582746283653,9.992007221626409e-16,0.999999999999999,18,0,0.0161644759967845,0.03871256326282646
main,2020-01-31,2020-01-31,2019-12-31,2020-01-31,-0.010753769483873854,0.049219196876592264,1.1164462275866414,9.992007221626409e-16,0.999999999999999,18,0,-0.005594788533232475,0.021781787575253064
main,2020-02-07,2020-02-07,2020-01-31,2020-02-28,0.029234590597150945,0.029234590597150945,1.1490850759738704,5.551115123125783e-16,0.9999999999999994,18,0,0.027369528171034885,0.04115560985572908
main,2020-02-14,2020-02-14,2020-01-31,2020-02-28,0.037279866333394196,0.06760431856031834,1.1919228140118745,5.551115123125783e-16,0.9999999999999994,18,0,0.04407028545811231,0.06586721822235231
main,2020-02-21,2020-02-21,2020-01-31,2020-02-28,-0.02707049542639084,0.03870374073753613,1.159656872926555,5.551115123125783e-16,0.9999999999999994,18,0,0.03132856355863822,0.046016341548987594
main,2020-02-28,2020-02-28,2020-01-31,2020-02-28,-0.09865633210352198,-0.06377096046583686,1.045249379344981,5.551115123125783e-16,0.9999999999999994,18,0,-0.08377924140496118,-0.06514029662324139
main,2020-03-06,2020-03-06,2020-02-28,2020-03-31,-0.013235273902276856,-0.013235273902276856,1.0314152175131654,0.2800000000000007,0.7199999999999993,18,0,-0.0025150415340083887,-0.004117247305705285
main,2020-03-13,2020-03-13,2020-02-28,2020-03-31,-0.05495107505789698,-0.06745905643055805,0.9747378424797424,0.2800000000000007,0.7199999999999993,18,0,-0.09687811122729661,-0.0791841026067942
main,2020-03-20,2020-03-20,2020-02-28,2020-03-31,-0.10667336172724684,-0.1669363338294092,0.8707592800196646,0.2800000000000007,0.7199999999999993,18,0,-0.2282438064782839,-0.18278450390729106
main,2020-03-27,2020-03-27,2020-02-28,2020-03-31,0.08763092604540934,-0.0939341933080966,0.9470647220904217,0.2800000000000007,0.7199999999999993,18,0,-0.1451992771991364,-0.11099723758901259
main,2020-03-31,2020-03-31,2020-02-28,2020-03-31,0.0062969986793313115,-0.08822869811997047,0.9530283873946663,0.2800000000000007,0.7199999999999993,18,0,-0.13059370109339408,-0.08652948444912467
main,2020-04-03,2020-04-03,2020-03-31,2020-04-30,-0.007118146082370269,-0.007118146082370269,0.9462445921125453,0.09742356762040916,0.9025764323795908,20,0,0.0008470678474810089,-0.007577149587141951
main,2020-04-09,2020-04-10,2020-03-31,2020-04-30,0.08309537320198479,0.07538574211439375,1.0248731396344972,0.09742356762040916,0.9025764323795908,20,0,0.12186501136240824,0.0870811764234034
main,2020-04-17,2020-04-17,2020-03-31,2020-04-30,0.10750041778745079,0.19099015867435898,1.135047430324342,0.09742356762040916,0.9025764323795908,20,0,0.15589993155958415,0.1651782245362634
main,2020-04-24,2020-04-24,2020-03-31,2020-04-30,0.0033727060019956845,0.19500701833083767,1.1388756116051468,0.09742356762040916,0.9025764323795908,20,0,0.1411004347010072,0.15733051937440723
main,2020-04-30,2020-04-30,2020-03-31,2020-04-30,0.004133852675896277,0.1999470012912794,1.1435835555996938,0.09742356762040916,0.9025764323795908,20,0,0.17138514316957343,0.18477029547087365
main,2020-05-01,2020-05-01,2020-04-30,2020-05-29,-0.007531216142258601,-0.007531216142258601,1.13497098066574,1.4432899320127035e-15,0.9999999999999986,29,0,-0.008832459553592575,-0.008205102595971736
main,2020-05-08,2020-05-08,2020-04-30,2020-05-29,0.08583266224547104,0.07765502177177641,1.2323885615076335,1.4432899320127035e-15,0.9999999999999986,29,0,0.024990227862122794,0.04829855299951946
main,2020-05-15,2020-05-15,2020-04-30,2020-05-29,0.02482742524806225,0.10441042126801414,1.2629855963950314,1.4432899320127035e-15,0.9999999999999986,29,0,0.003399760817373032,0.04088572228448095
main,2020-05-22,2020-05-22,2020-04-30,2020-05-29,0.023944520496008703,0.1308549992360717,1.293227180894076,1.4432899320127035e-15,0.9999999999999986,29,0,0.03550509215402853,0.07067611075925773
main,2020-05-29,2020-05-29,2020-04-30,2020-05-29,0.01678544408773064,0.14983690259707938,1.314934573431707,1.4432899320127035e-15,0.9999999999999986,29,0,0.06662927663394358,0.08792562397979142
main,2020-06-05,2020-06-05,2020-05-29,2020-06-30,0.0023088658329812883,0.0023088658329812883,1.3179705809409092,0.010340950314609243,0.9896590496853908,18,0,0.05177507169677731,0.031102154247447444
main,2020-06-12,2020-06-12,2020-05-29,2020-06-30,-0.005872288926587865,-0.0035769814208705952,1.3102310768928813,0.010340950314609243,0.9896590496853908,18,0,0.0019426576263403827,0.014712368409069754
main,2020-06-19,2020-06-19,2020-05-29,2020-06-30,0.03916738821474586,0.03545030577392705,1.3615494061325693,0.010340950314609243,0.9896590496853908,18,0,0.02100711374818709,0.050675504962702345
main,2020-06-26,2020-06-26,2020-05-29,2020-06-30,-0.013290246206070777,0.021688916276040304,1.343454079303338,0.010340950314609243,0.9896590496853908,18,0,-0.0074094282450228865,0.035179142700467736
main,2020-06-30,2020-06-30,2020-05-29,2020-06-30,0.018621086639218243,0.04071387410434535,1.3684706541098566,0.010340950314609243,0.9896590496853908,18,0,0.020080652581484726,0.06698182757160098
main,2020-07-02,2020-07-03,2020-06-30,2020-07-31,0.021990010038184238,0.021990010038184238,1.398563337530693,0.011959095585777568,0.9880409044142224,18,0,0.008592527809738959,0.018373595702565915
main,2020-07-10,2020-07-10,2020-06-30,2020-07-31,0.036294425908142136,0.05908255073637658,1.4493233909625447,0.011959095585777568,0.9880409044142224,18,0,0.0259067785301208,0.065942849486889
main,2020-07-17,2020-07-17,2020-06-30,2020-07-31,-0.023491767730613344,0.03420282944693209,1.4152762224955078,0.011959095585777568,0.9880409044142224,18,0,0.03924774813619969,0.047569305621031344
main,2020-07-24,2020-07-24,2020-06-30,2020-07-31,-0.010564015503228052,0.02327749472317242,1.4003252225397151,0.011959095585777568,0.9880409044142224,18,0,0.03653436859255166,0.03198187082986359
main,2020-07-31,2020-07-31,2020-06-30,2020-07-31,0.054144957916370196,0.0786828116117273,1.4761457727833598,0.011959095585777568,0.9880409044142224,18,0,0.05475318593213574,0.07329188489460026
main,2020-08-07,2020-08-07,2020-07-31,2020-08-31,0.018516478662440772,0.018516478662440772,1.503478794487755,5.551115123125783e-16,0.9999999999999994,18,0,0.01903635333466447,0.012948124142134088
main,2020-08-14,2020-08-14,2020-07-31,2020-08-31,0.0032623674560667837,0.021839253675896897,1.5083836947777784,5.551115123125783e-16,0.9999999999999994,18,0,0.02595042544021897,0.015522867070424384
main,2020-08-21,2020-08-21,2020-07-31,2020-08-31,0.04460907099467715,0.06742255348827286,1.5756712901053338,5.551115123125783e-16,0.9999999999999994,18,0,0.033991540226423256,0.05175406104465585
main,2020-08-28,2020-08-28,2020-07-31,2020-08-31,0.03876990145635539,0.10880642069930446,1.636759910750326,5.551115123125783e-16,0.9999999999999994,18,0,0.06780000178079959,0.09153045533889226
main,2020-08-31,2020-08-31,2020-07-31,2020-08-31,-0.0025731559195600884,0.10595328889423583,1.63254827229708,5.551115123125783e-16,0.9999999999999994,18,0,0.06393171344124648,0.10029858789660917
main,2020-09-04,2020-09-04,2020-08-31,2020-09-30,-0.03735703770808929,-0.03735703770808929,1.571561104928602,1.2212453270876722e-15,0.9999999999999988,25,0,-0.021815239335806758,-0.04717468904356681
main,2020-09-11,2020-09-11,2020-08-31,2020-09-30,-0.02197541266189673,-0.05851151405052468,1.5370254011244096,1.2212453270876722e-15,0.9999999999999988,25,0,-0.04611507097786072,-0.09129076496851851
main,2020-09-18,2020-09-18,2020-08-31,2020-09-30,-0.006099032834665508,-0.06425368323979008,1.5276510327352368,1.2212453270876722e-15,0.9999999999999988,25,0,-0.05207278395854942,-0.10331970488215025
main,2020-09-25,2020-09-25,2020-08-31,2020-09-30,0.005360363061579054,-0.059237743248419905,1.5358397969020938,1.2212453270876722e-15,0.9999999999999988,25,0,-0.057577184483654675,-0.08756135162372225
main,2020-09-30,2020-09-30,2020-08-31,2020-09-30,0.02803302967137178,-0.03286532699119615,1.5788940394991238,1.2212453270876722e-15,0.9999999999999988,25,0,-0.03991725246167255,-0.06646086573626164
main,2020-10-02,2020-10-02,2020-09-30,2020-10-30,-0.0056919902429642955,-0.0056919902429642955,1.5699069900316203,1.2212453270876722e-15,0.9999999999999988,29,0,-0.011401052286189595,-0.026544531371177404
main,2020-10-09,2020-10-09,2020-09-30,2020-10-30,0.04632486298211913,0.04036919207105405,1.6426327162395062,1.2212453270876722e-15,0.9999999999999988,29,0,0.027125261560857927,0.013910910572779045
main,2020-10-16,2020-10-16,2020-09-30,2020-10-30,0.008189509143817109,0.04888930508246547,1.6560850718890827,1.2212453270876722e-15,0.9999999999999988,29,0,0.028428606070023843,0.02384770608749065
main,2020-10-23,2020-10-23,2020-09-30,2020-10-30,-0.007201321127228377,0.04133591636965117,1.6441590714724004,1.2212453270876722e-15,0.9999999999999988,29,0,0.02395663988108332,0.010468456331130582
main,2020-10-30,2020-10-30,2020-09-30,2020-10-30,-0.05187787797263688,-0.012686381228297572,1.5588635877949513,1.2212453270876722e-15,0.9999999999999988,29,0,-0.03301839899259451,-0.044040352806855254
main,2020-11-06,2020-11-06,2020-10-30,2020-11-30,0.06455263964849656,0.06455263964849656,1.6594923472390413,0.2800000000000006,0.7199999999999994,17,0,0.060447982471690365,0.08372273051018553
main,2020-11-13,2020-11-13,2020-10-30,2020-11-30,-0.023843471946316863,0.039170008649660026,1.6199242880125198,0.2800000000000006,0.7199999999999994,17,0,0.08449407404586218,0.07018578816959042
main,2020-11-20,2020-11-20,2020-10-30,2020-11-30,-0.003779848972290778,0.03524210296043018,1.6138012188572868,0.2800000000000006,0.7199999999999994,17,0,0.07610499597904119,0.06816270790602319
main,2020-11-27,2020-11-27,2020-10-30,2020-11-30,0.02512568645410429,0.061253271443501456,1.6543490822815463,0.2800000000000006,0.7199999999999994,17,0,0.10136305818595637,0.09990806883217784
main,2020-11-30,2020-11-30,2020-10-30,2020-11-30,-0.0018233256481863247,0.05931826113445693,1.6513326651687688,0.2800000000000006,0.7199999999999994,17,0,0.09648696014913738,0.10215196479643729
main,2020-12-04,2020-12-04,2020-11-30,2020-12-31,0.014870830693784365,0.014870830693784365,1.6758893536516093,9.992007221626409e-16,0.999999999999999,26,0,0.011707636117068487,0.011755782321001718
main,2020-12-11,2020-12-11,2020-11-30,2020-12-31,-0.007950484532114888,0.006802115852258872,1.662565221267866,9.992007221626409e-16,0.999999999999999,26,0,0.001996822303497403,-0.00039759055100363483
main,2020-12-18,2020-12-18,2020-11-30,2020-12-31,0.029080869695318867,0.0360807969923298,1.710914063827526,9.992007221626409e-16,0.999999999999999,26,0,0.014179736699422074,0.02679041431951812
main,2020-12-24,2020-12-25,2020-11-30,2020-12-31,0.006964082188405607,0.043296148816413194,1.7228290099853198,9.992007221626409e-16,0.999999999999999,26,0,0.013685064428871963,0.026992860849399225
main,2020-12-31,2020-12-31,2020-11-30,2020-12-31,-0.000812703475547516,0.0424482584102448,1.7214288608611308,9.992007221626409e-16,0.999999999999999,26,0,0.027091196274438234,0.04086044814624845
main,2021-01-01,2021-01-01,2020-12-31,2021-01-29,0.0,0.0,1.7214288608611308,1.3322676295501878e-15,0.9999999999999987,31,31,,
main,2021-01-08,2021-01-08,2020-12-31,2021-01-29,0.01900738914389688,0.01900738914389688,1.7541487291030533,1.3322676295501878e-15,0.9999999999999987,31,0,0.015853376493542015,0.012439942695900541
main,2021-01-15,2021-01-15,2020-12-31,2021-01-29,-0.015327136412117026,0.003388923885533135,1.727262652244949,1.3322676295501878e-15,0.9999999999999987,31,0,0.001038864827583641,-0.01031415177665329
main,2021-01-22,2021-01-22,2020-12-31,2021-01-29,0.03552660718887646,0.039035928042084,1.7886264340032723,1.3322676295501878e-15,0.9999999999999987,31,0,0.020169821104104813,0.03271840911666324
main,2021-01-29,2021-01-29,2020-12-31,2021-01-29,-0.05608808126640841,-0.019241603528658446,1.6883058092176504,1.3322676295501878e-15,0.9999999999999987,31,0,-0.013961780301184223,-0.0017454310219733316
main,2021-02-05,2021-02-05,2021-01-29,2021-02-26,0.05024382514309478,0.05024382514309478,1.773132751084053,0.2800000000000006,0.7199999999999994,17,0,0.03743468342810563,0.041652254284780366
main,2021-02-12,2021-02-12,2021-01-29,2021-02-26,0.04252059857482493,0.09490082123769294,1.848527417012773,0.2800000000000006,0.7199999999999994,17,0,0.05062630249095634,0.05765310622494524
main,2021-02-19,2021-02-19,2021-01-29,2021-02-26,-0.010011263573373341,0.08393948052957945,1.8300213218184511,0.2800000000000006,0.7199999999999994,17,0,0.04364225649138076,0.04058314865296353
main,2021-02-26,2021-02-26,2021-01-29,2021-02-26,-0.055783750556384404,0.023473270929500467,1.7279358688892659,0.2800000000000006,0.7199999999999994,17,0,0.017767602875921717,-0.012479767904592709
main,2021-03-05,2021-03-05,2021-02-26,2021-03-31,-0.05011227101335691,-0.05011227101335691,1.6413450783337866,0.2800000000000009,0.7199999999999991,17,0,-0.005083074514434793,-0.03316930966698195
main,2021-03-12,2021-03-12,2021-02-26,2021-03-31,0.01823178042020923,-0.032794126514621325,1.6712697213957592,0.2800000000000009,0.7199999999999991,17,0,0.02196633731557074,-0.011933527093300311
main,2021-03-19,2021-03-19,2021-02-26,2021-03-31,-0.012948892949456559,-0.04531837183046916,1.6496286286837374,0.2800000000000009,0.7199999999999991,17,0,0.013396715694548034,-0.019199931322491093
main,2021-03-26,2021-03-26,2021-02-26,2021-03-31,0.009893839273893867,-0.03587290524362052,1.6659497891975483,0.2800000000000009,0.7199999999999991,17,0,0.030308963731005,-0.00899201360180546
main,2021-03-31,2021-03-31,2021-02-26,2021-03-31,0.011888041639311009,-0.02441132219556863,1.6857546696605301,0.2800000000000009,0.7199999999999991,17,0,0.031219580078218456,0.000823978462902053
main,2021-04-01,2021-04-02,2021-03-31,2021-04-30,0.00637454140776561,0.00637454140776561,1.6965005826056154,1.4432899320127035e-15,0.9999999999999986,27,0,0.005547167391905861,0.0046429565295260655
main,2021-04-09,2021-04-09,2021-03-31,2021-04-30,0.030135046103334506,0.03670168461031076,1.7476247058767695,1.4432899320127035e-15,0.9999999999999986,27,0,0.03285659157793419,0.04345806047863365
main,2021-04-16,2021-04-16,2021-03-31,2021-04-30,0.008972265434131543,0.046003247300645755,1.763304858617142,1.4432899320127035e-15,0.9999999999999986,27,0,0.04733948827381118,0.05862521127620135
main,2021-04-23,2021-04-23,2021-03-31,2021-04-30,-0.00261036767147782,0.043272794239631374,1.758701984619248,1.4432899320127035e-15,0.9999999999999986,27,0,0.0460340600381437,0.0506082316986296
main,2021-04-30,2021-04-30,2021-03-31,2021-04-30,-0.006426492046918253,0.036568209924684236,1.747399700302193,1.4432899320127035e-15,0.9999999999999986,27,0,0.047439628242131215,0.04618181471352156
main,2021-05-07,2021-05-07,2021-04-30,2021-05-28,0.00584733608730037,0.00584733608730037,1.757617333628708,8.881784197001252e-16,0.9999999999999991,30,0,0.0064135420465107895,-0.014827897270137225
main,2021-05-14,2021-05-14,2021-04-30,2021-05-28,-0.03893965085850826,-0.033320007996899714,1.689176328314344,8.881784197001252e-16,0.9999999999999991,30,0,-0.006794835341524363,-0.03785056784759855
main,2021-05-21,2021-05-21,2021-04-30,2021-05-28,-0.0032063172611823676,-0.03641949074129891,1.683760293095689,8.881784197001252e-16,0.9999999999999991,30,0,-0.010704920141643925,-0.03602293768679865
main,2021-05-28,2021-05-28,2021-04-30,2021-05-28,0.021746427230300958,-0.015465057316168207,1.7203760637827645,8.881784197001252e-16,0.9999999999999991,30,0,0.0014544994078193874,-0.015623841097711533
main,2021-06-04,2021-06-04,2021-05-28,2021-06-30,-0.0001935825395229518,-0.0001935825395229518,1.720043029015403,1.3322676295501878e-15,0.9999999999999987,34,0,7.085862521027941e-05,0.0008949333780170488
main,2021-06-11,2021-06-11,2021-05-28,2021-06-30,0.015492779968311998,0.015296198297098496,1.7466912771999674,1.3322676295501878e-15,0.9999999999999987,34,0,0.004117437589178596,0.01771544381586554
main,2021-06-18,2021-06-18,2021-05-28,2021-06-30,2.1902622680203265e-05,0.015318435946638509,1.7467295343199507,1.3322676295501878e-15,0.9999999999999987,34,0,-0.014891191762669398,0.021861296720867562
main,2021-06-25,2021-06-25,2021-05-28,2021-06-30,0.029060959975488077,0.04482456437605897,1.7974911714048256,1.3322676295501878e-15,0.9999999999999987,34,0,0.012863284509430972,0.04343991523890245
main,2021-06-30,2021-06-30,2021-05-28,2021-06-30,0.006393540445906787,0.051504692487274184,1.8089835039103628,1.3322676295501878e-15,0.9999999999999987,34,0,0.016305888385260925,0.05827978768815667
main,2021-07-02,2021-07-02,2021-06-30,2021-07-30,0.009059832804624746,0.009059832804624746,1.8253725920021149,1.6653345369377348e-15,0.9999999999999983,43,0,0.011309006431974522,0.01290684856614055
main,2021-07-09,2021-07-09,2021-06-30,2021-07-30,0.0009609460309814022,0.010029484845981207,1.8271266765494616,1.6653345369377348e-15,0.9999999999999983,43,0,0.015505795249101118,0.01960060084341575
main,2021-07-16,2021-07-16,2021-06-30,2021-07-30,-0.028520718090695563,-0.01877728135460144,1.775015711691605,1.6653345369377348e-15,0.9999999999999983,43,0,0.0057593578884911345,0.009969521516181246
main,2021-07-23,2021-07-23,2021-06-30,2021-07-30,0.05828226865295072,0.038410604741868415,1.8784676542636236,1.6653345369377348e-15,0.9999999999999983,43,0,0.02581213352256162,0.03990745787723626
main,2021-07-30,2021-07-30,2021-06-30,2021-07-30,0.004158869923162278,0.042729219373822236,1.8862799568925739,1.6653345369377348e-15,0.9999999999999983,43,0,0.022477712095415825,0.029655201745295567
main,2021-08-06,2021-08-06,2021-07-30,2021-08-31,0.016585066315830677,0.016585066315830677,1.9175640350678596,8.881784197001252e-16,0.9999999999999991,34,0,0.004882597545165845,0.004832390037511347
main,2021-08-13,2021-08-13,2021-07-30,2021-08-31,-0.00796491857194781,0.008488049041166956,1.9022907936720483,8.881784197001252e-16,0.9999999999999991,34,0,0.012672200506484543,0.00693454931108195
main,2021-08-20,2021-08-20,2021-07-30,2021-08-31,0.006960984062094999,0.015508118277355765,1.9155326095682694,8.881784197001252e-16,0.9999999999999991,34,0,0.006858399420485606,0.00395878433768404
main,2021-08-27,2021-08-27,2021-07-30,2021-08-31,0.04507435165465856,0.0612814883087498,2.0018740000179154,8.881784197001252e-16,0.9999999999999991,34,0,0.02250520596130201,0.026646376673914896
main,2021-08-31,2021-08-31,2021-07-30,2021-08-31,-0.0026292656148771965,0.058491097383833957,1.9966105415443516,8.881784197001252e-16,0.9999999999999991,34,0,0.025480372774082216,0.03732131177834108
main,2021-09-03,2021-09-03,2021-08-31,2021-09-30,0.0130029198640349,0.0130029198640349,2.0225723084157403,1.2212453270876722e-15,0.9999999999999988,36,0,0.0011490514539402863,0.0013912370502020543
main,2021-09-10,2021-09-10,2021-08-31,2021-09-30,-0.015555199403105568,-0.002754542550378325,1.991110792851134,1.2212453270876722e-15,0.9999999999999988,36,0,-0.015732810904131367,-0.011678342402903996
main,2021-09-17,2021-09-17,2021-08-31,2021-09-30,0.00455112365758259,0.0017840448434374157,2.000172584285347,1.2212453270876722e-15,0.9999999999999988,36,0,-0.021535283172122832,-0.018921826085446125
main,2021-09-24,2021-09-24,2021-08-31,2021-09-30,0.0017016912046206034,0.003488771941476676,2.0035762603797487,1.2212453270876722e-15,0.9999999999999988,36,0,-0.015971156286142874,-0.019147698068627483
main,2021-09-30,2021-09-30,2021-08-31,2021-09-30,-0.059008928448395115,-0.055726025200785845,1.885347372190097,1.2212453270876722e-15,0.9999999999999988,36,0,-0.048712197963709625,-0.05952940447491184
main,2021-10-01,2021-10-01,2021-09-30,2021-10-29,0.005038371270056796,0.005038371270056796,1.8948464522242168,0.2800000000000007,0.7199999999999993,17,0,0.0075641077658943345,0.004405985904555543
main,2021-10-08,2021-10-08,2021-09-30,2021-10-29,-0.0004083695397616438,0.00462794421293844,1.894072654650603,0.2800000000000007,0.7199999999999993,17,0,0.015963586932335794,0.007138852235142101
main,2021-10-15,2021-10-15,2021-09-30,2021-10-29,0.03002465609542959,0.034791552741790355,1.9509415347262449,0.2800000000000007,0.7199999999999993,17,0,0.03454898254246652,0.028834314539029515
main,2021-10-22,2021-10-22,2021-09-30,2021-10-29,0.02079620208626487,0.056311286989768394,1.9915137091408996,0.2800000000000007,0.7199999999999993,17,0,0.05137114135946952,0.04322355486676943
main,2021-10-29,2021-10-29,2021-09-30,2021-10-29,0.028095357930633336,0.08598873068391377,2.0474659996229763,0.2800000000000007,0.7199999999999993,17,0,0.06559461997628024,0.07671512311152373
main,2021-11-05,2021-11-05,2021-10-29,2021-11-30,0.014370022516688064,0.014370022516688064,2.0768881321397115,1.1102230246251565e-15,0.9999999999999989,25,0,0.017879647992197434,0.031146619814156118
main,2021-11-12,2021-11-12,2021-10-29,2021-11-30,0.006457795274929401,0.02092061645512633,2.0903002505060004,1.1102230246251565e-15,0.9999999999999989,25,0,0.015142097749718308,0.02105777602867609
main,2021-11-19,2021-11-19,2021-10-29,2021-11-30,0.0075658155590017095,0.02864471353960818,2.106115076664264,1.1102230246251565e-15,0.9999999999999989,25,0,0.018661734676181707,0.045090207760479784
main,2021-11-26,2021-11-26,2021-10-29,2021-11-30,-0.04276649393790999,-0.01534681436624663,2.016043919005561,1.1102230246251565e-15,0.9999999999999989,25,0,-0.0028894118520634837,0.012003498141452962
main,2021-11-30,2021-11-30,2021-10-29,2021-11-30,-0.014910306556564223,-0.030028295215943412,1.9859840861416906,1.1102230246251565e-15,0.9999999999999989,25,0,-0.01029761847114774,0.018781179110873847
main,2021-12-03,2021-12-03,2021-11-30,2021-12-31,-0.03329887060218939,-0.03329887060218939,1.919853059039251,1.3322676295501878e-15,0.9999999999999987,29,0,-0.017806006671110097,-0.03803871341927545
main,2021-12-10,2021-12-10,2021-11-30,2021-12-31,0.04010945858605863,0.0054749883124882714,1.9968573258021038,1.3322676295501878e-15,0.9999999999999987,29,0,0.019712460429204492,-0.0006779869332477206
main,2021-12-17,2021-12-17,2021-11-30,2021-12-31,-0.028476280668507936,-0.023157199659862848,1.939994256137597,1.3322676295501878e-15,0.9999999999999987,29,0,-0.0003343600651757317,-0.03356940170274636
main,2021-12-23,2021-12-24,2021-11-30,2021-12-31,0.033509271748956015,0.00957609119274605,2.0050020508579256,1.3322676295501878e-15,0.9999999999999987,29,0,0.022990517056529436,-0.002141786570222015
main,2021-12-31,2021-12-31,2021-11-30,2021-12-31,0.01189691494513534,0.021586932080308374,2.0288553897218042,1.3322676295501878e-15,0.9999999999999987,29,0,0.03246835809029025,0.000196227832992113
main,2022-01-07,2022-01-07,2021-12-31,2022-01-31,-0.04780397829570693,-0.04780397829570693,1.931868030706415,8.881784197001252e-16,0.9999999999999991,17,0,-0.021436179407492095,-0.0480892329478495
