date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd
2019-06-03,Z,34.0,42.08000183105469,1430.7200622558594,0.014334893143523682,42.08000183105469,0.0
2019-06-03,CMS,33.0,46.3166618347168,1528.4498405456543,0.015314082550091139,46.3166618347168,0.0
2019-06-03,AWI,19.0,84.33501434326172,1602.3652725219727,0.016054667551301832,84.33501434326172,0.0
2019-06-03,BLD,22.0,79.98999786376953,1759.7799530029297,0.017631861220032886,79.98999786376953,0.0
2019-06-03,ARMK,84.0,22.887659072875977,1922.563362121582,0.019262846090389082,22.887659072875977,0.0
2019-06-03,PODD,19.0,109.31999969482422,2077.07999420166,0.020811003181492326,109.31999969482422,0.0
2019-06-03,AMT,12.0,171.68844604492188,2060.2613525390625,0.020642491229075573,171.68844604492188,0.0
2019-06-03,V,15.0,150.9186553955078,2263.779830932617,0.022681615246043757,150.9186553955078,0.0
2019-06-03,TSCO,135.0,18.069847106933594,2439.429359436035,0.024441510342388978,18.069847106933594,0.0
2019-06-03,HD,18.0,158.54783630371094,2853.861053466797,0.028593848878729466,158.54783630371094,0.0
2019-06-03,FICO,10.0,287.55999755859375,2875.5999755859375,0.028811658870952484,287.55999755859375,0.0
2019-06-03,ROKU,41.0,89.70999908447266,3678.109962463379,0.0368522918445058,89.70999908447266,0.0
2019-06-03,MELI,9.0,568.77001953125,5118.93017578125,0.05128838199366809,568.77001953125,0.0
2019-06-03,PAYC,41.0,192.37120056152344,7887.219223022461,0.07902485450808867,192.37120056152344,0.0
2019-06-03,MA,37.0,232.91534423828125,8617.867736816406,0.08634548182507498,232.91534423828125,0.0
2019-06-03,NOW,176.0,49.67599868774414,8742.975769042969,0.08759898369499114,49.67599868774414,0.0
2019-06-03,SHOP,376.0,26.5,9964.0,0.09983285972579505,26.5,0.0
2019-06-03,HEI,86.0,121.5122299194336,10450.051773071289,0.10470278530593354,121.5122299194336,0.0
2019-06-04,Z,34.0,44.36000061035156,1508.2400207519531,0.014794882838240599,42.08000183105469,77.51995849609375
2019-06-04,CMS,33.0,45.97538375854492,1517.1876640319824,0.014882653572463926,46.3166618347168,-11.262176513671875
2019-06-04,AWI,19.0,86.49027252197266,1643.3151779174805,0.016119884891709894,84.33501434326172,40.94990539550781
2019-06-04,BLD,22.0,81.62000274658203,1795.6400604248047,0.017614095865452026,79.98999786376953,35.860107421875
2019-06-04,ARMK,84.0,23.391857147216797,1964.916000366211,0.019274586015764802,22.887659072875977,42.352638244628906
2019-06-04,PODD,19.0,111.79000091552734,2124.0100173950195,0.020835197927543122,109.31999969482422,46.930023193359375
2019-06-04,AMT,12.0,170.638427734375,2047.6611328125,0.020086263549269852,171.68844604492188,-12.6002197265625
2019-06-04,V,15.0,154.46798706054688,2317.019805908203,0.022728502155249845,150.9186553955078,53.23997497558594
2019-06-04,TSCO,135.0,18.589290618896484,2509.5542335510254,0.024617143392791797,18.069847106933594,70.12487411499023
2019-06-04,HD,18.0,163.2983856201172,2939.3709411621094,0.02883337406133877,158.54783630371094,85.5098876953125
2019-06-04,FICO,10.0,297.3900146484375,2973.900146484375,0.02917208377611333,287.55999755859375,98.3001708984375
2019-06-04,ROKU,41.0,93.5999984741211,3837.599937438965,0.03764443369308162,89.70999908447266,159.48997497558594
2019-06-04,MELI,9.0,551.7100219726562,4965.390197753906,0.04870734446185278,568.77001953125,-153.53997802734375
2019-06-04,PAYC,41.0,203.757080078125,8354.040283203125,0.08194786341388262,192.37120056152344,466.82106018066406
2019-06-04,MA,37.0,239.56845092773438,8864.032684326172,0.08695056704141711,232.91534423828125,246.16494750976562
2019-06-04,NOW,176.0,51.5099983215332,9065.759704589844,0.0889293818116421,49.67599868774414,322.783935546875
2019-06-04,SHOP,376.0,27.399999618530273,10302.399856567383,0.10106004132858692,26.5,338.3998565673828
2019-06-04,HEI,86.0,124.18077087402344,10679.546295166016,0.10475960989536225,121.5122299194336,229.49452209472656
2019-06-05,Z,34.0,46.310001373291016,1574.5400466918945,0.01508633018878867,42.08000183105469,143.81998443603516
2019-06-05,CMS,33.0,47.09672546386719,1554.1919403076172,0.014891366426339588,46.3166618347168,25.74209976196289
2019-06-05,AWI,19.0,86.77949523925781,1648.8104095458984,0.015797945761609918,84.33501434326172,46.44513702392578
2019-06-05,BLD,22.0,81.44000244140625,1791.6800537109375,0.017166839890633168,79.98999786376953,31.900100708007812
2019-06-05,ARMK,84.0,23.504634857177734,1974.3893280029297,0.0189174542661228,22.887659072875977,51.825965881347656
2019-06-05,PODD,19.0,111.9800033569336,2127.6200637817383,0.020385622370126887,109.31999969482422,50.540069580078125
2019-06-05,AMT,12.0,174.5432586669922,2094.5191040039062,0.020068468157489763,171.68844604492188,34.25775146484375
2019-06-05,V,15.0,157.3797607421875,2360.6964111328125,0.022618824848985884,150.9186553955078,96.91658020019531
2019-06-05,TSCO,135.0,18.685688018798828,2522.567882537842,0.024169783473945643,18.069847106933594,83.13852310180664
2019-06-05,HD,18.0,165.6565399169922,2981.8177185058594,0.02857004923988605,158.54783630371094,127.9566650390625
2019-06-05,FICO,10.0,302.0,3020.0,0.02893588973228389,287.55999755859375,144.4000244140625
2019-06-05,ROKU,41.0,101.70999908447266,4170.109962463379,0.03995557683620491,89.70999908447266,492.0
2019-06-05,MELI,9.0,569.1500244140625,5122.3502197265625,0.04907939110203575,568.77001953125,3.4200439453125
2019-06-05,PAYC,41.0,211.3119659423828,8663.790603637695,0.08301142038756874,192.37120056152344,776.5713806152344
2019-06-05,MA,37.0,246.3753662109375,9115.888549804688,0.08734316089037673,232.91534423828125,498.02081298828125
2019-06-05,NOW,176.0,52.650001525878906,9266.400268554688,0.08878527694904115,49.67599868774414,523.4244995117188
2019-06-05,SHOP,376.0,29.25200080871582,10998.752304077148,0.10538367015347011,26.5,1034.7523040771484
2019-06-05,HEI,86.0,126.12512969970703,10846.761154174805,0.10392737904292135,121.5122299194336,396.7093811035156
2019-06-06,Z,34.0,47.13999938964844,1602.7599792480469,0.015248551791627112,42.08000183105469,172.0399169921875
2019-06-06,CMS,33.0,47.29987335205078,1560.8958206176758,0.014850258972144807,46.3166618347168,32.445980072021484
2019-06-06,AWI,19.0,88.35629272460938,1678.7695617675781,0.015971701901884298,84.33501434326172,76.40428924560547
2019-06-06,BLD,22.0,80.05000305175781,1761.1000671386719,0.016754988851544066,79.98999786376953,1.3201141357421875
2019-06-06,ARMK,84.0,23.338783264160156,1960.4577941894531,0.018651665001032842,22.887659072875977,37.894432067871094
2019-06-06,PODD,19.0,112.69999694824219,2141.2999420166016,0.020372185161852626,109.31999969482422,64.2199478149414
2019-06-06,AMT,12.0,174.48582458496094,2093.8298950195312,0.019920558293476862,171.68844604492188,33.56854248046875
2019-06-06,V,15.0,158.83570861816406,2382.535629272461,0.022667285438087086,150.9186553955078,118.75579833984375
2019-06-06,TSCO,135.0,19.148008346557617,2584.9811267852783,0.02459333843028509,18.069847106933594,145.55176734924316
2019-06-06,HD,18.0,166.06085205078125,2989.0953369140625,0.028438054134861328,158.54783630371094,135.23428344726562
2019-06-06,FICO,10.0,312.1700134277344,3121.7001342773438,0.02969964735318019,287.55999755859375,246.10015869140625
2019-06-06,ROKU,41.0,100.25,4110.25,0.039104644995528404,89.70999908447266,432.1400375366211
2019-06-06,MELI,9.0,581.6900024414062,5235.210021972656,0.04980743978742733,568.77001953125,116.27984619140625
2019-06-06,PAYC,41.0,213.69053649902344,8761.311996459961,0.08335453933863657,192.37120056152344,874.0927734375
2019-06-06,MA,37.0,247.8848114013672,9171.738021850586,0.08725930523361282,232.91534423828125,553.8702850341797
2019-06-06,NOW,176.0,53.698001861572266,9450.848327636719,0.08991474211028944,49.67599868774414,707.87255859375
2019-06-06,SHOP,376.0,29.70599937438965,11169.455764770508,0.10626545890751386,26.5,1205.4557647705078
2019-06-06,HEI,86.0,125.56958770751953,10798.98454284668,0.1027408203540461,121.5122299194336,348.9327697753906
2019-06-07,Z,34.0,46.540000915527344,1582.3600311279297,0.014852664405617368,42.08000183105469,151.6399688720703
2019-06-07,CMS,33.0,46.95859909057617,1549.6337699890137,0.01454548262373146,46.3166618347168,21.183929443359375
2019-06-07,AWI,19.0,88.55223083496094,1682.4923858642578,0.015792546753367765,84.33501434326172,80.12711334228516
2019-06-07,BLD,22.0,82.72000122070312,1819.8400268554688,0.01708174666894674,79.98999786376953,60.06007385253906
2019-06-07,ARMK,84.0,23.59087371826172,1981.6333923339844,0.018600403936088944,22.887659072875977,59.070030212402344
2019-06-07,PODD,19.0,111.41000366210938,2116.790069580078,0.019869038589280758,109.31999969482422,39.71007537841797
2019-06-07,AMT,12.0,174.28895568847656,2091.4674682617188,0.01963135052091446,171.68844604492188,31.20611572265625
2019-06-07,V,15.0,161.8140411376953,2427.2106170654297,0.022782770057283935,150.9186553955078,163.4307861328125
2019-06-07,TSCO,135.0,19.380054473876953,2616.3073539733887,0.024557707693625287,18.069847106933594,176.87799453735352
2019-06-07,HD,18.0,166.17030334472656,2991.065460205078,0.02807533723156069,158.54783630371094,137.20440673828125
2019-06-07,FICO,10.0,313.1499938964844,3131.4999389648438,0.029393511441578993,287.55999755859375,255.89996337890625
2019-06-07,ROKU,41.0,101.87000274658203,4176.670112609863,0.03920389689781734,89.70999908447266,498.5601501464844
2019-06-07,MELI,9.0,604.489990234375,5440.409912109375,0.05106586431910576,568.77001953125,321.479736328125
2019-06-07,PAYC,41.0,216.84890747070312,8890.805206298828,0.0834526551651734,192.37120056152344,1003.5859832763672
2019-06-07,MA,37.0,255.54742431640625,9455.254699707031,0.08875080396480962,232.91534423828125,837.386962890625
2019-06-07,NOW,176.0,54.90999984741211,9664.159973144531,0.09071167245105369,49.67599868774414,921.1842041015625
2019-06-07,SHOP,376.0,30.5049991607666,11469.879684448242,0.10766088018823647,26.5,1505.8796844482422
2019-06-07,HEI,86.0,126.92864227294922,10915.863235473633,0.10246066011825262,121.5122299194336,465.81146240234375
2019-06-10,Z,34.0,46.09000015258789,1567.0600051879883,0.014694689868830397,42.08000183105469,136.3399429321289
