ticker,Name,sector,industry_group,source_universe,selected_main_current,selected_concentrated_current,current_main_weight,current_concentrated_weight,decision_bucket,selection_pressure_score,score,concentrated_score,portfolio_monster_early_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,relative_strength_composite,oneil_leadership_score,portfolio_candidate_minimum_pass,portfolio_candidate_gate_label,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_stale_leader_reason,portfolio_defensive_rotation_action,entry_quality_score,concentrated_entry_quality_gate_pass,selection_confirmation_score,trend_template_full,breakout_setup_quality_score,price_above_ma50,price_above_ma200,market_cap_live,dollar_vol_20d,sales_growth_yoy,eps_growth_yoy,revenues_ttm,months_held_main,first_held_main,last_held_main,months_held_concentrated,first_held_concentrated,last_held_concentrated
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,True,False,0.0399999999999999,0.0,selected_main,0.6605153707052441,2.7438927423369166,,0.5916269309810125,0.6940442905813569,0.6330554647114115,,0.9999981439429868,True,early_relaxed,0.325,0.0,,promote_monster_early,0.0,,1.0,1.0,0.5680161247855177,1.0,1.0,,296382456.2846565,0.6023407402945247,0.0,5000734000.0,3,2025-07-31,2026-02-27,5,2025-03-31,2026-02-27
FTI,TECHNIPFMC PLC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,True,False,0.0365884249686721,0.0,selected_main,0.6480831826401448,2.183519697319631,,0.588927423175705,0.6940442905813569,0.6330554647114115,,1.4999972159144803,True,future_relaxed,0.2416666666666667,0.0,,promote_monster_early,0.0,,1.0,1.0,0.4018092458488914,1.0,1.0,,300120034.188385,0.0935012605550846,0.1936415727054996,9932600000.0,1,2026-02-27,2026-02-27,0,,
GEV,GE VERNOVA INC,Industrials,Capital Goods - Machinery,current_constituents_proxy,True,False,0.0885808084126337,0.0,selected_main,0.6251356238698011,4.01512456674774,,0.4695859644722911,0.2802235621580283,0.2608306171571641,,0.3255802983977521,True,core_strict,0.2416666666666667,0.0,,neutral,0.0,,1.0,1.0,0.137677961068119,1.0,1.0,,2282230685.8380127,,,34935000000.0,3,2025-07-31,2026-02-27,0,,
GOOG,ALPHABET INC CLASS C,Communication,Internet Content & Information,current_constituents_proxy,True,False,0.1399999999999999,0.0,selected_main_stale_review,0.5681735985533455,5.632457143777581,,0.3044895824551592,0.3676367024885448,0.3282781071914294,,0.0037155549752365,True,core_strict,0.1875,0.7018120439850369,broad_relative_breakdown,rotate_out_stale_core,0.8533172125637243,,1.0,0.0,-0.0073139383143756,0.0,1.0,,6119035801.204834,0.1386624332290156,0.3843695538221552,350018000000.0,41,2020-01-31,2026-02-27,16,2020-01-31,2022-03-31
AMZN,AMAZON.COM INC,Consumer Discretionary,Internet Content & Information,current_constituents_proxy,True,False,0.0780442171020089,0.0,selected_main,0.49679927667269436,4.172310242253645,,0.2188141434945736,0.1757785796140105,0.1048752785511213,,0.0104035539306622,True,core_strict,0.3103125,0.0,,neutral,0.5,,1.0,0.0,-0.2266114868219549,0.0,0.0,,9667170949.892578,0.1237775468329469,0.2940718433874534,716924000000.0,24,2020-04-30,2024-08-30,3,2020-04-30,2020-08-31
CBOE,CBOE GLOBAL MARKETS INC,Financials,Capital Markets,current_constituents_proxy,True,False,0.0285866166280834,0.0,selected_main,0.4963110307414105,1.9503158681072124,,0.337487377136004,0.147993839609805,0.1407383602050121,,-0.3219362837963376,True,future_relaxed,0.0135416666666666,0.0,,neutral,0.7629247872845262,,1.0,0.0,0.2914121997289357,0.0,1.0,,261258374.6627808,0.0,0.0,4714200000.0,5,2023-10-31,2025-04-30,2,2019-07-31,2019-08-30
PWR,QUANTA SERVICES INC,Industrials,Construction & Engineering,current_constituents_proxy,True,False,0.0322927410247994,0.0,selected_main,0.4850090415913201,1.8615779019327088,,0.4240277975929182,0.0426990817360503,0.0116571974417441,,-0.3017659386958961,False,rejected,0.1333333333333333,0.0,,neutral,0.2337068375723301,,1.0,1.0,0.332446698787241,1.0,1.0,,686894391.0913086,0.0,0.0,28479697000.0,10,2020-08-31,2023-05-31,0,,
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,Software - Infrastructure,current_constituents_proxy,True,False,0.0518345047608683,0.0,selected_main_stale_review,0.4150452079566004,2.297375362097662,,0.188992223482138,-0.0934586288153472,0.0824990316028931,,0.0474710023965029,True,core_strict,0.30625,0.75,broad_relative_breakdown,rotate_out_stale_core,0.5,,1.0,0.0,-0.5283702904452268,0.0,0.0,,6967341896.997376,0.2878613688375613,,2865507000.0,14,2024-07-31,2025-12-31,0,,
MLI,MUELLER INDUSTRIES INC,Industrials,Other,current_constituents_proxy,True,False,0.0399999999999999,0.0,selected_main,0.4007956600361664,0.5049522676219939,,0.2710193086345711,0.1132470057391765,0.1038552665506651,,-0.0331612569879712,True,future_relaxed,0.1739583333333333,0.0,,neutral,0.9403172681930544,,1.0,0.0,0.2136630422372256,0.0,1.0,,82558193.18294525,0.0,-0.0426296903941171,4178547000.0,4,2023-02-28,2026-01-30,6,2023-02-28,2024-04-30
APP,APPLOVIN CORP CLASS A,Information Technology,Other,current_constituents_proxy,True,False,0.1048172993293705,0.0,selected_main,0.2706962025316456,0.5721841815605744,,0.1779511491332086,-0.2377869251701775,-0.1188385685284275,,0.0,False,rejected,0.3103125,0.0,,neutral,0.4293679699791058,,1.0,0.0,-0.7984268363099236,0.0,0.0,,2278925643.439026,0.434396347096498,,4709248000.0,6,2025-01-31,2025-12-31,1,2025-12-31,2025-12-31
