ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
VICI,BUY,1959.0,15.683968544006348,30724.894377708435,76.8122359442711,-30801.706613652706,69198.2933863473,1959.0,2019-05-01,2019-04-30,target_rebalance,0.3072617420237627,next_close
NOW,BUY,585.0,54.08000183105469,31636.801071166992,79.09200267791748,-31715.89307384491,37482.40031250239,585.0,2019-05-01,2019-04-30,target_rebalance,0.3168438564922282,next_close
FDS,BUY,147.0,253.6052703857422,37279.9747467041,93.19993686676025,-37373.17468357086,109.22562893152644,147.0,2019-05-01,2019-04-30,target_rebalance,0.3758944014840091,next_close
FDS,SELL,147.0,258.81585693359375,38045.93096923828,95.1148274230957,37950.81614181519,38060.04177074671,0.0,2019-06-03,2019-05-31,target_exit,,next_close
NOW,SELL,585.0,49.67599868774414,29060.459232330322,72.6511480808258,28987.808084249496,67047.84985499621,0.0,2019-06-03,2019-05-31,target_exit,,next_close
VICI,SELL,1959.0,15.182465553283691,29742.45001888275,74.35612504720687,29668.093893835543,96715.94374883175,0.0,2019-06-03,2019-05-31,target_exit,,next_close
TSCO,BUY,1260.0,18.216556549072266,22952.861251831055,57.38215312957764,-23010.24340496063,73705.70034387111,1260.0,2019-06-03,2019-05-31,target_rebalance,0.2373534922717342,next_close
PEG,BUY,541.0,46.920223236083984,25383.840770721436,63.45960192680359,-25447.30037264824,48258.39997122287,541.0,2019-06-03,2019-05-31,target_rebalance,0.2626465077282657,next_close
MA,BUY,206.0,232.9153594970703,47980.564056396484,119.95141014099121,-48100.51546653747,157.88450468539668,206.0,2019-06-03,2019-05-31,target_rebalance,0.5,next_close
PEG,SELL,541.0,46.53152084350586,25173.55277633667,62.93388194084168,25110.61889439583,25268.503399081226,0.0,2019-07-01,2019-06-28,target_exit,,next_close
MA,SELL,4.0,256.4798583984375,1025.91943359375,2.564798583984375,1023.3546350097656,26291.85803409099,202.0,2019-07-01,2019-06-28,target_rebalance,0.5,next_close
TSCO,SELL,305.0,19.904512405395508,6070.87628364563,15.177190709114075,6055.699092936516,32347.557127027507,955.0,2019-07-01,2019-06-28,target_rebalance,0.1840899284050198,next_close
VEEV,BUY,197.0,163.47000122070312,32203.590240478516,80.5089756011963,-32284.09921607971,63.457910947796336,197.0,2019-07-01,2019-06-28,target_rebalance,0.3159100715949802,next_close
