ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode
ROKU,BUY,111.0,89.70999908447266,9957.809898376465,24.894524745941162,-9982.704423122406,90017.2955768776,111.0,2019-06-03,2019-05-31,target_rebalance,0.1,next_close
MELI,BUY,24.0,568.77001953125,13650.48046875,34.126201171875,-13684.606669921875,76332.68890695572,24.0,2019-06-03,2019-05-31,target_rebalance,0.1400597776613585,next_close
PAYC,BUY,91.0,192.3712158203125,17505.780639648438,43.764451599121095,-17549.545091247557,58783.143815708165,91.0,2019-06-03,2019-05-31,target_rebalance,0.1761578373629193,next_close
HEI,BUY,209.0,121.46788787841797,25386.788566589355,63.46697141647339,-25450.25553800583,33332.88827770234,209.0,2019-06-03,2019-05-31,target_rebalance,0.2543453736499284,next_close
SHOP,BUY,1230.0,26.5,32595.0,81.4875,-32676.4875,656.4007777023398,1230.0,2019-06-03,2019-05-31,target_rebalance,0.3259828272004489,next_close
ROKU,SELL,5.0,91.37000274658203,456.85001373291016,1.1421250343322755,455.7078886985779,1112.1086664009176,106.0,2019-07-01,2019-06-28,target_rebalance,0.0870267084398419,next_close
SHOP,SELL,367.0,30.468000411987305,11181.75615119934,27.95439037799835,11153.801760821343,12265.910427222261,863.0,2019-07-01,2019-06-28,target_rebalance,0.2372180829969312,next_close
PAYC,BUY,2.0,221.2843780517578,442.5687561035156,1.106421890258789,-443.6751779937744,11822.235249228486,93.0,2019-07-01,2019-06-28,target_rebalance,0.1864473314857382,next_close
HEI,BUY,85.0,131.71240234375,11195.55419921875,27.988885498046876,-11223.543084716797,598.692164511689,294.0,2019-07-01,2019-06-28,target_rebalance,0.35,next_close
SHOP,SELL,30.0,34.138999938964844,1024.1699981689453,2.5604249954223635,1021.6095731735229,1620.301737685212,833.0,2019-08-01,2019-07-31,target_rebalance,0.2417289184713045,next_close
HEI,SELL,127.0,136.9312286376953,17390.266036987305,43.47566509246826,17346.790371894836,18967.092109580048,167.0,2019-08-01,2019-07-31,target_rebalance,0.1937509062865668,next_close
ROKU,BUY,10.0,100.84500122070312,1008.4500122070312,2.5211250305175783,-1010.9711372375489,17956.120972342498,116.0,2019-08-01,2019-07-31,target_rebalance,0.1,next_close
MELI,BUY,4.0,626.4500122070312,2505.800048828125,6.264500122070313,-2512.0645489501953,15444.056423392303,28.0,2019-08-01,2019-07-31,target_rebalance,0.1504668050553939,next_close
PAYC,BUY,61.0,231.89044189453125,14145.316955566406,35.363292388916015,-14180.680247955323,1263.3761754369807,154.0,2019-08-01,2019-07-31,target_rebalance,0.3048435820245121,next_close
MELI,SELL,28.0,581.0,16268.0,40.67,16227.33,17490.70617543698,0.0,2019-09-03,2019-08-30,target_exit,,next_close
PAYC,SELL,46.0,238.11952209472656,10953.498016357422,27.383745040893555,10926.114271316528,28416.820446753507,108.0,2019-09-03,2019-08-30,target_rebalance,0.2001209717056365,next_close
ROKU,SELL,75.0,156.8800048828125,11766.000366210938,29.415000915527344,11736.58536529541,40153.40581204892,41.0,2019-09-03,2019-08-30,target_rebalance,0.05,next_close
HEI,BUY,67.0,140.8999786376953,9440.298568725586,23.600746421813966,-9463.8993151474,30689.506496901522,234.0,2019-09-03,2019-08-30,target_rebalance,0.2579636822136575,next_close
SHOP,BUY,332.0,38.39099884033203,12745.811614990234,31.864529037475588,-12777.67614402771,17911.83035287381,1165.0,2019-09-03,2019-08-30,target_rebalance,0.35,next_close
TREX,BUY,309.0,41.349998474121094,12777.149528503418,31.942873821258544,-12809.092402324677,5102.7379505491335,309.0,2019-09-03,2019-08-30,target_rebalance,0.1,next_close
HEI,SELL,234.0,118.96281433105469,27837.298553466797,69.593246383667,27767.70530708313,32870.443257632265,0.0,2019-10-01,2019-09-30,target_exit,,next_close
PAYC,SELL,108.0,202.70431518554688,21892.066040039062,54.73016510009766,21837.335874938966,54707.77913257123,0.0,2019-10-01,2019-09-30,target_exit,,next_close
TREX,SELL,59.0,43.54999923706055,2569.4499549865723,6.423624887466431,2563.026330099106,57270.80546267034,250.0,2019-10-01,2019-09-30,target_rebalance,0.1,next_close
ROKU,BUY,12.0,102.4000015258789,1228.8000183105469,3.072000045776367,-1231.8720183563232,56038.93344431402,53.0,2019-10-01,2019-09-30,target_rebalance,0.05,next_close
SHOP,BUY,51.0,31.32200050354004,1597.422025680542,3.993555064201355,-1601.4155807447432,54437.51786356927,1216.0,2019-10-01,2019-09-30,target_rebalance,0.35,next_close
RH,BUY,63.0,170.5500030517578,10744.650192260742,26.861625480651856,-10771.511817741393,43666.006045827875,63.0,2019-10-01,2019-09-30,target_rebalance,0.1,next_close
LKQ,BUY,1310.0,27.081886291503906,35477.27104187012,88.6931776046753,-35565.964219474794,8100.041826353081,1310.0,2019-10-01,2019-09-30,target_rebalance,0.3260126113547235,next_close
SHOP,SELL,1216.0,31.676000595092773,38518.01672363281,96.29504180908204,38421.72168182373,46521.76350817681,0.0,2019-11-01,2019-10-31,target_exit,,next_close
LKQ,BUY,16.0,30.87792205810547,494.0467529296875,1.2351168823242187,-495.28186981201173,46026.4816383648,1326.0,2019-11-01,2019-10-31,target_rebalance,0.35,next_close
TREX,BUY,11.0,44.744998931884766,492.1949882507324,1.2304874706268312,-493.42547572135925,45533.05616264344,261.0,2019-11-01,2019-10-31,target_rebalance,0.1,next_close
RH,BUY,3.0,175.83999633789062,527.5199890136719,1.3187999725341797,-528.838788986206,45004.21737365724,66.0,2019-11-01,2019-10-31,target_rebalance,0.1,next_close
ROKU,BUY,26.0,146.5,3809.0,9.5225,-3818.5225,41185.69487365724,79.0,2019-11-01,2019-10-31,target_rebalance,0.1,next_close
CRUS,BUY,161.0,72.43000030517578,11661.2300491333,29.153075122833254,-11690.383124256134,29495.311749401102,161.0,2019-11-01,2019-10-31,target_rebalance,0.1,next_close
ROKU,SELL,79.0,136.07000732421875,10749.530578613281,26.873826446533204,10722.656752166748,40217.96850156785,0.0,2019-12-02,2019-11-29,target_exit,,next_close
TREX,SELL,261.0,42.474998474121094,11085.974601745605,27.714936504364015,11058.259665241241,51276.22816680909,0.0,2019-12-02,2019-11-29,target_exit,,next_close
RH,SELL,7.0,199.25999450683594,1394.8199615478516,3.4870499038696288,1391.332911643982,52667.56107845307,59.0,2019-12-02,2019-11-29,target_rebalance,0.1,next_close
LKQ,SELL,558.0,31.036090850830078,17318.138694763184,43.29534673690796,17274.843348026276,69942.40442647935,768.0,2019-12-02,2019-11-29,target_rebalance,0.2035579488201824,next_close
CRUS,BUY,4.0,70.86000061035156,283.44000244140625,0.7086000061035156,-284.14860244750975,69658.25582403183,165.0,2019-12-02,2019-11-29,target_rebalance,0.1,next_close
