rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,lifecycle_review_main,-0.0076838509570894865,0.000225,0.045,-0.007908850957089486,0.91,3,"ALGN,CDNS,ADBE",0,0,3,0.9920911490429105,-0.007908850957089486
2019-05-31,lifecycle_review_main,0.013217253936003112,0.0003,0.06,0.012917253936003112,0.85,5,"CDNS,ADBE,SBAC,BR,MKTX",0,0,5,1.004906242342759,0.0
2019-06-28,lifecycle_review_main,0.012025641334300927,0.0007250000000000001,0.14500000000000002,0.011300641334300927,0.56,8,"CDNS,ADBE,SBAC,BR,MKTX,HEI,MSCI,NOC",0,0,4,1.0162623273620746,0.0
2019-07-31,lifecycle_review_main,0.02486621216309946,0.00085,0.16999999999999998,0.02401621216309946,0.21999999999999997,11,"CDNS,ADBE,SBAC,BR,MKTX,HEI,MSCI,NOC,MU,HUM,RMD",0,1,4,1.0406690990293674,0.0
2019-08-30,lifecycle_review_main,-0.061884157127568895,0.0012273584905660377,0.24547169811320751,-0.06311151561813494,1.1102230246251565e-16,12,"CDNS,ADBE,SBAC,MKTX,HEI,MSCI,NOC,MU,RMD,KLAC,TGT,EW",0,3,4,0.974990894932665,-0.063111515618135
2019-09-30,lifecycle_review_main,0.022880486839465784,0.0024028301886792453,0.48056603773584905,0.02047765665078654,0.020000000000000018,11,"ADBE,MSCI,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,LHX",0,3,4,0.9949564237167392,-0.04392623491488745
2019-10-31,lifecycle_review_main,0.007552443618107508,0.0011662334836903708,0.23324669673807416,0.006386210134417137,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,AAPL,VST,J",1,2,4,1.0013104245131825,-0.037820546947050504
2019-11-29,lifecycle_review_main,0.04341120770422815,0.00021090133785392473,0.04218026757078495,0.04320030636637422,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,AAPL,VST,J",1,2,3,1.044567341619996,0.0
2019-12-31,lifecycle_review_main,0.002335698848576856,0.0009690336793278666,0.19380673586557332,0.0013666651692489894,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,AAPL,UNH,LW,HCA",1,4,3,1.045994915422723,0.0
2020-01-31,lifecycle_review_main,-0.005626988257999107,0.0008412082121643165,0.1682416424328633,-0.006468196470163423,0.0,12,"ADBE,NOC,MU,RMD,KLAC,SYY,AAPL,UNH,LW,HCA,AMD,ADSK",2,3,4,1.039229214802977,-0.00646819647016339
2020-02-28,lifecycle_review_main,-0.07582897178811525,0.0004817114795974545,0.0963422959194909,-0.0763106832677127,0.0,12,"ADBE,NOC,MU,RMD,KLAC,AAPL,LW,AMD,ADSK,XYZ,NOW,TMUS",2,3,5,0.9599249233495931,-0.08228528724572814
