date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-06-03,99882.03919877532,99882.03919877532,0.527599547742694,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,INIT,0.0,0.0,99882.03919877532,99882.03919877532,0.0,0.0
2019-06-04,101281.27132882595,101281.27132882595,0.5203105965939177,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,101281.27132882595,101281.27132882595,0.0,0.0
2019-06-05,102753.4643677664,102731.09417766795,0.5128558830900409,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,102753.4643677664,102731.09417766795,0.0,0.0
2019-06-06,103081.1404866171,103048.78383354454,0.5112256079057794,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,103081.1404866171,103048.78383354454,0.0,0.0
2019-06-07,104552.74572648529,104470.64384992789,0.5040299835525268,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,104552.74572648529,104470.64384992789,0.0,0.0
2019-06-10,104980.9444054556,104878.17333356835,0.5019741345187719,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,104980.9444054556,104878.17333356835,0.0,0.0
2019-06-11,104220.56078233244,104157.62055084029,0.5056364916223446,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,104980.9444054556,104878.17333356835,-0.007243063276192396,-0.0068703788388487785
2019-06-12,104845.7480458212,104754.6718741701,0.5026214194767457,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,104980.9444054556,104878.17333356835,-0.0012878180930840921,-0.0011775706562455746
2019-06-13,105081.02242555143,104977.93676878916,0.5014960598259077,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,105081.02242555143,104977.93676878916,0.0,0.0
2019-06-14,104331.3947686148,104268.25924045793,0.5050993406707962,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,105081.02242555143,104977.93676878916,-0.007133806272847543,-0.00676025410838732
2019-06-17,104304.91689385891,104243.0004525889,0.5052275604851618,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,105081.02242555143,104977.93676878916,-0.007385782073469849,-0.007000864551367059
2019-06-18,104593.20553102018,104518.0902299003,0.5038350095624791,0.527599547742694,GREEN,0.03,0.0,0.527599547742694,HOLD_CASH,0.0,0.0,105081.02242555143,104977.93676878916,-0.004642292997071529,-0.004380411284912733
2019-06-19,105950.0749463034,105801.04956358054,0.4973825524484022,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,RELEASE_CASH,0.030216995294291837,7.99307835901253,105950.0749463034,105801.04956358054,0.0,0.0
2019-06-20,106123.13926019194,105973.87045172702,0.4965714270823445,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,HOLD_CASH,0.0,0.0,106123.13926019194,105973.87045172702,0.0,0.0
2019-06-21,106010.00709619049,105861.07943760099,0.4971013600732568,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,HOLD_CASH,0.0,0.0,106123.13926019194,105973.87045172702,-0.001066046149690969,-0.001064328533488923
2019-06-24,105190.00240029814,105042.68457740017,0.5009764949747975,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,HOLD_CASH,0.0,0.0,106123.13926019194,105973.87045172702,-0.008792963216117666,-0.008786938425081159
2019-06-25,103532.30736245634,103375.38921178851,0.5089978196313388,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,HOLD_CASH,0.0,0.0,106123.13926019194,105973.87045172702,-0.024413449468201343,-0.02452001827301542
2019-06-26,103198.18431176664,103033.88045631498,0.5106457934345973,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,HOLD_CASH,0.0,0.0,106123.13926019194,105973.87045172702,-0.027561896197340285,-0.02774259336645879
2019-06-27,104055.42847527984,103912.95716109303,0.5064389189595346,0.4973825524484022,GREEN,0.03,0.0,0.4973825524484022,HOLD_CASH,0.0,0.0,106123.13926019194,105973.87045172702,-0.019484071045453133,-0.019447372091338067
