date,base_equity_usd,overlay_equity_usd,base_cash_weight,overlay_cash_weight,crisis_state,policy_cash_floor,equity_drawdown_cash_floor,target_cash_weight_next,cash_action,turnover_from_cash_action,cash_action_cost_usd,base_equity_usd_peak,overlay_equity_usd_peak,base_drawdown,overlay_drawdown
2019-07-01,99768.85140801904,99768.85140801904,0.0732634936905557,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,INIT,0.0,0.0,99768.85140801904,99768.85140801904,0.0,0.0
2019-07-02,100045.2876472616,100045.2876472616,0.0730610585219849,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,100045.2876472616,100045.2876472616,0.0,0.0
2019-07-03,100696.90697289942,100696.76466507079,0.0725882734175001,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,100696.90697289942,100696.76466507079,0.0,0.0
2019-07-05,100785.77418519495,100785.5670503534,0.0725242691713045,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,100785.77418519495,100785.5670503534,0.0,0.0
2019-07-08,100962.11736108302,100961.76931358657,0.0723975963133167,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,100962.11736108302,100961.76931358657,0.0,0.0
2019-07-09,101557.53535081384,101556.62944244634,0.0719731390723123,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,101557.53535081384,101556.62944244634,0.0,0.0
2019-07-10,102008.66814614771,102007.13095149152,0.071654838245444,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102008.66814614771,102007.13095149152,0.0,0.0
2019-07-11,101327.57365228176,101327.22691786844,0.072136481237857,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102008.66814614771,102007.13095149152,-0.006676829589522204,-0.006665259842926097
2019-07-12,101842.84251977442,101841.86816239035,0.0717715102485101,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102008.66814614771,102007.13095149152,-0.001625603288298083,-0.0016201101585707756
2019-07-15,102222.6339187765,102221.04547785368,0.0715048549957465,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102222.6339187765,102221.04547785368,0.0,0.0
2019-07-16,102830.57213403223,102827.82278414408,0.0710821155999998,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102830.57213403223,102827.82278414408,0.0,0.0
2019-07-17,102006.86397935388,102006.07091504124,0.0716561055844714,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102830.57213403223,102827.82278414408,-0.008010343009710374,-0.007991532319300942
2019-07-18,102087.40284348965,102086.46970447266,0.0715995746003204,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102830.57213403223,102827.82278414408,-0.007227123948838066,-0.007209654542892241
2019-07-19,101410.81085587975,101411.09650742834,0.0720772721759733,0.0732634936905557,GREEN,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102830.57213403223,102827.82278414408,-0.013806801311014083,-0.013777655097197972
2019-07-22,102125.69181252956,102125.0655982364,0.0715727304845402,0.0732634936905557,WATCH,0.03,0.0,0.0732634936905557,HOLD_CASH,0.0,0.0,102830.57213403223,102827.82278414408,-0.006854773895295541,-0.0068343096924546876
2019-07-23,102249.4720726156,102229.00417927944,0.0714860866025244,0.15,WATCH,0.15,0.0,0.15,RAISE_CASH,0.0767365063094443,19.615504623764522,102830.57213403223,102827.82278414408,-0.005651043744648421,-0.005823507574615139
2019-07-24,103405.74856568812,103287.29556826291,0.0706867337361048,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,103405.74856568812,103287.29556826291,0.0,0.0
2019-07-25,103518.49996758936,103369.78548436883,0.0706097423932331,0.0706097423932331,GREEN,0.03,0.0,0.0706097423932331,RELEASE_CASH,0.07939025760676689,20.52045755692982,103518.49996758936,103369.78548436883,0.0,0.0
2019-07-26,104285.67971803188,104135.86310581837,0.0700903003692226,0.0706097423932331,GREEN,0.03,0.0,0.0706097423932331,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,0.0,0.0
2019-07-29,103176.57212258814,103028.96750314035,0.0708437435483008,0.0706097423932331,GREEN,0.03,0.0,0.0706097423932331,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.010635281837760968,-0.010629341032620476
2019-07-30,102752.43724824429,102605.33273460103,0.0711361677775705,0.0706097423932331,GREEN,0.03,0.0,0.0706097423932331,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.014702329926152724,-0.014697437804515823
2019-07-31,102106.9369831228,101960.39128572667,0.0715858768425652,0.0706097423932331,GREEN,0.03,0.0,0.0706097423932331,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.02089206054752657,-0.020890707151301702
2019-08-01,101871.88071016312,101725.42558629511,0.0881247819507325,0.0706097423932331,WATCH,0.03,0.0,0.0706097423932331,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.023146025555907612,-0.0231470450969794
2019-08-02,100979.45617631912,100797.15749261949,0.0889036009346174,0.15,WATCH,0.15,0.0,0.15,RAISE_CASH,0.07939025760676689,20.00975219687618,104285.67971803188,104135.86310581837,-0.03170352392248055,-0.0320610547953708
2019-08-05,97655.24655298232,97701.46185245548,0.0919299022979118,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.0635795171779765,-0.06178852377518129
2019-08-06,101405.85968545912,101213.88881177438,0.0885297684210793,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.027614721794586128,-0.02805925074126292
2019-08-07,101824.11326555251,101603.19666437521,0.0881661228031657,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104285.67971803188,104135.86310581837,-0.023604069697152674,-0.024320789840379664
2019-08-08,104353.32957033157,103955.7848431816,0.0860292365510349,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104353.32957033157,104135.86310581837,0.0,-0.0017292626888182339
2019-08-09,103539.04993394852,103201.3833361788,0.0867058108049205,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104353.32957033157,104135.86310581837,-0.0078031016330364356,-0.00897365942691608
2019-08-12,101921.2585807228,101700.62043915682,0.0880820880698203,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104353.32957033157,104135.86310581837,-0.023306117779113178,-0.02338524494858185
2019-08-13,103114.34555582046,102810.29111241974,0.0870629321856508,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104353.32957033157,104135.86310581837,-0.011872970604891564,-0.012729255357989744
2019-08-14,100046.47426179884,99962.33875660703,0.0897326701488975,0.15,WATCH,0.15,0.0,0.15,HOLD_CASH,0.0,0.0,104353.32957033157,104135.86310581837,-0.041271853291753535,-0.04007768529243749
