rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,weighted_forward_return,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_stock_names,portfolio_mode
2022-01-31,LRCX,LAM RESEARCH CORP,Information Technology,1.0,4.69639980134748,0.6499305586413412,early_scout,preferred_final_label,-0.054135750914780845,-0.054135750914780845,1,winner_take_all,rebalance,1,2022-02-28,1,concentrated_alpha
2022-02-28,WMB,WILLIAMS INC,Energy,1.0,1.803102306942693,0.4549705636653627,future_winner,monster_extreme_early,0.07730245217748943,0.07730245217748943,1,winner_take_all,rebalance,1,2022-03-31,1,concentrated_alpha
2022-03-31,FCX,FREEPORT MCMORAN INC,Materials,1.0,4.065086948025621,0.5511986763160457,future_winner,monster_extreme_early,-0.19676815604060016,-0.19676815604060016,1,winner_take_all,rebalance,1,2022-04-29,1,concentrated_alpha
2022-04-29,BLDR,BUILDERS FIRSTSOURCE INC,Industrials,1.0,2.3449293438446803,0.6263749826681754,early_scout,preferred_final_label,0.06575965764359593,0.06575965764359593,1,winner_take_all,rebalance,1,2022-05-31,1,concentrated_alpha
2022-05-31,VLO,VALERO ENERGY CORP,Energy,1.0,4.587032037848693,0.5711939649846802,future_winner,monster_extreme_early,-0.17294566058766125,-0.17294566058766125,1,winner_take_all,rebalance,1,2022-06-30,1,concentrated_alpha
2022-06-30,NOW,SERVICENOW INC,Information Technology,1.0,4.89761000599336,0.6634105384833047,early_scout,preferred_final_label,-0.07567434711873611,-0.07567434711873611,1,winner_take_all,rebalance,1,2022-07-29,1,concentrated_alpha
2022-07-29,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,1.0,2.9166139569146727,0.6468935705431618,early_scout,preferred_final_label,-0.0027948899362666424,-0.0027948899362666424,1,winner_take_all,rebalance,1,2022-08-31,1,concentrated_alpha
2022-08-31,DKS,DICKS SPORTING INC,Consumer Discretionary,1.0,2.530144249497883,0.6604274249364828,early_scout,preferred_final_label,0.01069219920473996,0.01069219920473996,1,winner_take_all,rebalance,1,2022-09-30,1,concentrated_alpha
2022-09-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,1.0,2.9134977464714016,0.6897522755755974,early_scout,preferred_final_label,0.1834335085733778,0.1834335085733778,1,winner_take_all,rebalance,1,2022-10-31,1,concentrated_alpha
2022-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,1.0,3.18264285408332,0.6946046862476772,early_scout,preferred_final_label,0.0364336785581898,0.0364336785581898,1,winner_take_all,rebalance,1,2022-11-30,1,concentrated_alpha
2022-11-30,JBL,JABIL INC,Information Technology,1.0,1.294496519626752,0.5902277765347719,early_scout,monster_extreme_early,-0.04919856276745427,-0.04919856276745427,1,winner_take_all,rebalance,1,2022-12-30,1,concentrated_alpha
2022-12-30,V,VISA INC CLASS A,Financials,1.0,5.662775204627877,0.756274625657269,early_scout,preferred_final_label,0.09599578739074865,0.09599578739074865,1,winner_take_all,rebalance,1,2023-01-31,1,concentrated_alpha
2023-01-31,AVGO,BROADCOM INC,Information Technology,1.0,5.316710453755202,0.7161108094083368,early_scout,preferred_final_label,0.017872796194154272,0.017872796194154272,1,winner_take_all,rebalance,1,2023-02-28,1,concentrated_alpha
2023-02-28,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,1.0,4.701769916446776,0.7872565659997298,early_scout,preferred_final_label,0.045371536378191246,0.045371536378191246,1,winner_take_all,rebalance,1,2023-03-31,1,concentrated_alpha
2023-03-31,AVGO,BROADCOM INC,Information Technology,1.0,5.289311393101579,0.7716271787023448,early_scout,monster_extreme_early,-0.0195616127682392,-0.0195616127682392,1,winner_take_all,rebalance,1,2023-04-28,1,concentrated_alpha
2023-04-28,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,1.0,4.2495317916952695,0.7255292408271958,early_scout,preferred_final_label,-0.06611157943527934,-0.06611157943527934,1,winner_take_all,rebalance,1,2023-05-31,1,concentrated_alpha
2023-05-31,AVGO,BROADCOM INC,Information Technology,1.0,6.892295052122992,0.6354708166174649,future_winner,monster_extreme_early,0.09071430858569363,0.09071430858569363,1,winner_take_all,rebalance,1,2023-06-30,1,concentrated_alpha
2023-06-30,NOW,SERVICENOW INC,Information Technology,1.0,4.746075910393019,0.7578837804869906,early_scout,preferred_final_label,0.031006548206660378,0.031006548206660378,1,winner_take_all,rebalance,1,2023-07-31,1,concentrated_alpha
2023-07-31,ON,ON SEMICONDUCTOR CORP,Information Technology,1.0,5.865752298083305,0.5921605351710577,future_winner,monster_extreme_early,-0.07815841024753778,-0.07815841024753778,1,winner_take_all,rebalance,1,2023-08-31,1,concentrated_alpha
2023-08-31,MA,MASTERCARD INC CLASS A,Financials,1.0,5.09097467272557,0.781244880222547,early_scout,preferred_final_label,-0.04890773606692689,-0.04890773606692689,1,winner_take_all,rebalance,1,2023-09-29,1,concentrated_alpha
2023-09-29,MA,MASTERCARD INC CLASS A,Financials,1.0,5.573879115854431,0.7344583516545864,early_scout,preferred_final_label,-0.03653739997237282,-0.03653739997237282,1,winner_take_all,rebalance,1,2023-10-31,1,concentrated_alpha
2023-10-31,CTRA,COTERRA ENERGY INC,Energy,1.0,3.4576896435437576,0.7023611354177826,early_scout,preferred_final_label,-0.03986884416611858,-0.03986884416611858,1,winner_take_all,rebalance,1,2023-11-30,1,concentrated_alpha
2023-11-30,LRCX,LAM RESEARCH CORP,Information Technology,1.0,4.481010115362947,0.6982510370144526,early_scout,preferred_final_label,0.08252696433069495,0.08252696433069495,1,winner_take_all,rebalance,1,2023-12-29,1,concentrated_alpha
2023-12-29,MA,MASTERCARD INC CLASS A,Financials,1.0,5.555525169476964,0.753962532349606,early_scout,preferred_final_label,0.07457636709060855,0.07457636709060855,1,winner_take_all,rebalance,1,2024-01-31,1,concentrated_alpha
2024-01-31,MA,MASTERCARD INC CLASS A,Financials,1.0,5.68322162697649,0.8089063956296505,early_scout,preferred_final_label,0.04375825433825997,0.04375825433825997,1,winner_take_all,rebalance,1,2024-02-29,1,concentrated_alpha
2024-02-29,MA,MASTERCARD INC CLASS A,Financials,1.0,6.7956789998811615,0.7764517992781177,early_scout,preferred_final_label,0.012107630778350087,0.012107630778350087,1,winner_take_all,rebalance,1,2024-03-28,1,concentrated_alpha
2024-03-28,MA,MASTERCARD INC CLASS A,Financials,1.0,6.895879835422358,0.7871353482391892,early_scout,preferred_final_label,-0.07124077058565847,-0.07124077058565847,1,winner_take_all,rebalance,1,2024-04-30,1,concentrated_alpha
2024-04-30,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,1.0,7.536835044935418,0.7766391227018524,early_scout,preferred_final_label,-0.0044783068890612565,-0.0044783068890612565,1,winner_take_all,rebalance,1,2024-05-31,1,concentrated_alpha
2024-05-31,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Discretionary,1.0,6.426452824803396,0.757848736839648,early_scout,preferred_final_label,-0.001395413474490237,-0.001395413474490237,1,winner_take_all,rebalance,1,2024-06-28,1,concentrated_alpha
2024-06-28,ANET,ARISTA NETWORKS INC,Information Technology,1.0,6.230133426849292,0.5917735541849694,future_winner,monster_extreme_early,-0.011868826806394894,-0.011868826806394894,1,winner_take_all,rebalance,1,2024-07-31,1,concentrated_alpha
2024-07-31,ETR,ENTERGY CORP,Utilities,1.0,2.863957777867154,0.6863645054343199,early_scout,preferred_final_label,0.03428544557211133,0.03428544557211133,1,winner_take_all,rebalance,1,2024-08-30,1,concentrated_alpha
2024-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,1.0,6.1457000280164324,0.7664200392838907,early_scout,preferred_final_label,0.09334208028553914,0.09334208028553914,1,winner_take_all,rebalance,1,2024-09-30,1,concentrated_alpha
2024-09-30,DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,1.0,3.3476907478311135,0.6724301506627267,early_scout,preferred_final_label,0.03530167531254125,0.03530167531254125,1,winner_take_all,rebalance,1,2024-10-31,1,concentrated_alpha
2024-10-31,TW,TRADEWEB MARKETS INC CLASS A,Financials,1.0,2.498981041414571,0.6592653995534375,early_scout,preferred_final_label,0.06925527091306116,0.06925527091306116,1,winner_take_all,rebalance,1,2024-11-29,1,concentrated_alpha
2024-11-29,TW,TRADEWEB MARKETS INC CLASS A,Financials,1.0,2.095976061303749,0.6466954317184432,early_scout,preferred_final_label,-0.035059290440050184,-0.035059290440050184,1,winner_take_all,rebalance,1,2024-12-31,1,concentrated_alpha
2024-12-31,DKS,DICKS SPORTING INC,Consumer Discretionary,1.0,4.418371351657302,0.7359923638580361,early_scout,preferred_final_label,0.012862734546945642,0.012862734546945642,1,winner_take_all,rebalance,1,2025-01-31,1,concentrated_alpha
2025-01-31,DKS,DICKS SPORTING INC,Consumer Discretionary,1.0,3.8662288683396104,0.7037695988339776,early_scout,preferred_final_label,-0.030059432226945404,-0.030059432226945404,1,winner_take_all,rebalance,1,2025-02-28,1,concentrated_alpha
2025-02-28,MA,MASTERCARD INC CLASS A,Financials,1.0,5.0250304902554,0.7837934890627047,early_scout,preferred_final_label,-0.05288131616752434,-0.05288131616752434,1,winner_take_all,rebalance,1,2025-03-31,1,concentrated_alpha
2025-03-31,MA,MASTERCARD INC CLASS A,Financials,1.0,5.527187677932462,0.7521156854668565,early_scout,preferred_final_label,0.007447446416312786,0.007447446416312786,1,winner_take_all,rebalance,1,2025-04-30,1,concentrated_alpha
2025-04-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,1.0,4.67422371776523,0.7675126147852717,early_scout,preferred_final_label,-0.03405688503867821,-0.03405688503867821,1,winner_take_all,rebalance,1,2025-05-30,1,concentrated_alpha
2025-05-30,DASH,DOORDASH INC CLASS A,Consumer Discretionary,1.0,3.86934992089979,0.7126854604484254,early_scout,monster_extreme_early,0.18353882837414193,0.18353882837414193,1,winner_take_all,rebalance,1,2025-06-30,1,concentrated_alpha
2025-06-30,AXON,AXON ENTERPRISE INC,Industrials,1.0,3.118513784098726,0.5114002258484407,future_winner,monster_extreme_early,-0.10465072968895561,-0.10465072968895561,1,winner_take_all,rebalance,1,2025-07-31,1,concentrated_alpha
2025-07-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,1.0,5.050372296638208,0.7745653033401882,early_scout,preferred_final_label,0.046922316826202515,0.046922316826202515,1,winner_take_all,rebalance,1,2025-08-29,1,concentrated_alpha
2025-08-29,MA,MASTERCARD INC CLASS A,Financials,1.0,6.272401308053741,0.7472247779611206,early_scout,preferred_final_label,-0.05026700147030794,-0.05026700147030794,1,winner_take_all,rebalance,1,2025-09-30,1,concentrated_alpha
2025-09-30,NVDA,NVIDIA CORP,Information Technology,1.0,3.839918754265227,0.5577852640694656,future_winner,monster_extreme_early,0.12329942106344705,0.12329942106344705,1,winner_take_all,rebalance,1,2025-10-31,1,concentrated_alpha
2025-10-31,MU,MICRON TECHNOLOGY INC,Information Technology,1.0,3.98789715838059,0.5937624382147573,future_winner,monster_extreme_early,-0.006798350919157037,-0.006798350919157037,1,winner_take_all,rebalance,1,2025-11-28,1,concentrated_alpha
2025-11-28,PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,1.0,1.9245732136176807,0.5792941336041447,early_scout,preferred_final_label,-0.014046439698242486,-0.014046439698242486,1,winner_take_all,rebalance,1,2025-12-31,1,concentrated_alpha
2025-12-31,LRCX,LAM RESEARCH CORP,Information Technology,1.0,5.164791722191547,0.6154170525802614,future_winner,preferred_final_label,0.3119481952384089,0.3119481952384089,1,winner_take_all,rebalance,1,2026-01-30,1,concentrated_alpha
2026-01-30,MU,MICRON TECHNOLOGY INC,Information Technology,1.0,3.4854783260338498,0.5643308115887815,future_winner,monster_extreme_early,-0.02598375744566106,-0.02598375744566106,1,winner_take_all,rebalance,1,2026-02-27,1,concentrated_alpha
2026-02-27,ETR,ENTERGY CORP,Utilities,1.0,3.681393761485687,0.7090380995923634,early_scout,preferred_final_label,0.04740041165361952,0.04740041165361952,1,winner_take_all,rebalance,1,2026-03-31,1,concentrated_alpha
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,1.0,1.2117342242710165,0.5850191321433675,early_scout,preferred_final_label,0.012671884232181796,0.012671884232181796,1,score_power,initial_rebalance,1,2019-05-31,1,concentrated_alpha
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,1.0,5.478707590809757,0.7846309160770408,early_scout,preferred_final_label,0.07224007715479197,0.07224007715479197,1,score_power,rebalance,1,2019-06-28,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,1.0,5.468245360066179,0.7717088638603677,early_scout,preferred_final_label,0.01582522070357073,0.01582522070357073,1,score_power,rebalance,1,2019-07-31,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,1.0,5.933169729537896,0.7540284544410862,early_scout,preferred_final_label,0.00887592076666266,0.00887592076666266,1,score_power,rebalance,1,2019-08-30,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,1.0,5.6980540170586425,0.7651901670965988,early_scout,preferred_final_label,-0.041546744902610455,-0.041546744902610455,1,score_power,rebalance,1,2019-09-30,1,concentrated_alpha
2019-09-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,1.0,4.366069052676106,0.6845951503592265,early_scout,preferred_final_label,0.02358107466179926,0.02358107466179926,1,score_power,rebalance,1,2019-10-31,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,1.0,6.247573960934803,0.7452694848928194,early_scout,preferred_final_label,0.024529628390603575,0.024529628390603575,1,score_power,rebalance,1,2019-11-29,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,1.0,5.834899937514465,0.7844519214504537,early_scout,preferred_final_label,0.033965380590298855,0.033965380590298855,1,score_power,rebalance,1,2019-12-31,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,1.0,2.5247809015149945,0.6542662920547242,early_scout,monster_extreme_early,0.01426730306172952,0.01426730306172952,1,score_power,rebalance,1,2020-01-31,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,1.0,5.865618585339609,0.7812285296970038,early_scout,preferred_final_label,-0.062452969466752606,-0.062452969466752606,1,score_power,rebalance,1,2020-02-28,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,1.0,5.88487427368617,0.7688593156578458,early_scout,preferred_final_label,-0.22734102360032538,-0.22734102360032538,1,score_power,rebalance,1,2020-03-31,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,1.0,5.763352560541796,0.7783518972367127,early_scout,preferred_final_label,0.1653049102279962,0.1653049102279962,1,score_power,rebalance,1,2020-04-30,1,concentrated_alpha
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,1.0,6.191494973971914,0.5976416994815544,future_winner,monster_extreme_early,0.04758648889297512,0.04758648889297512,1,score_power,rebalance,1,2020-05-29,1,concentrated_alpha
2020-05-29,NVDA,NVIDIA CORP,Information Technology,1.0,3.758963508018608,0.7403634384939364,early_scout,preferred_final_label,0.07832306944895007,0.07832306944895007,1,score_power,rebalance,1,2020-06-30,1,concentrated_alpha
2020-06-30,NOW,SERVICENOW INC,Information Technology,1.0,5.744024803795466,0.6708189884151967,future_winner,monster_extreme_early,0.09457801615219186,0.09457801615219186,1,score_power,rebalance,1,2020-07-31,1,concentrated_alpha
2020-07-31,MELI,MercadoLibre,Internet,1.0,2.407721594826661,0.4600010045143331,future_winner,monster_extreme_early,0.06667615749185263,0.06667615749185263,1,score_power,rebalance,1,2020-08-31,1,concentrated_alpha
2020-08-31,META,META PLATFORMS INC CLASS A,Communication,1.0,5.00632940408126,0.6647930938501108,future_winner,monster_extreme_early,-0.09962336657433102,-0.09962336657433102,1,score_power,rebalance,1,2020-09-30,1,concentrated_alpha
2020-09-30,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,1.0,3.005444304436824,0.7142916304247471,early_scout,preferred_final_label,0.14601590400837772,0.14601590400837772,1,score_power,rebalance,1,2020-10-30,1,concentrated_alpha
2020-10-30,CPRT,COPART INC,Industrials,1.0,2.6189481770177547,0.7100946153700806,early_scout,preferred_final_label,0.03663984287947386,0.03663984287947386,1,score_power,rebalance,1,2020-11-30,1,concentrated_alpha
2020-11-30,LRCX,LAM RESEARCH CORP,Information Technology,1.0,3.1529843660832304,0.7044620046724858,early_scout,preferred_final_label,0.04198399838947986,0.04198399838947986,1,score_power,rebalance,1,2020-12-31,1,concentrated_alpha
2020-12-31,LRCX,LAM RESEARCH CORP,Information Technology,1.0,4.379500461292562,0.7446985685931721,early_scout,preferred_final_label,0.02697887929800169,0.02697887929800169,1,score_power,rebalance,1,2021-01-29,1,concentrated_alpha
2021-01-29,NVDA,NVIDIA CORP,Information Technology,1.0,4.642468370672381,0.6865947281005367,early_scout,preferred_final_label,0.06295367938392848,0.06295367938392848,1,score_power,rebalance,1,2021-02-26,1,concentrated_alpha
2021-02-26,LRCX,LAM RESEARCH CORP,Information Technology,1.0,3.822593456806827,0.6982788636102928,early_scout,preferred_final_label,0.06270613947934289,0.06270613947934289,1,score_power,rebalance,1,2021-03-31,1,concentrated_alpha
2021-03-31,LRCX,LAM RESEARCH CORP,Information Technology,1.0,4.225053267393427,0.7412459751623299,early_scout,preferred_final_label,0.029514563943613847,0.029514563943613847,1,score_power,rebalance,1,2021-04-30,1,concentrated_alpha
2021-04-30,NVDA,NVIDIA CORP,Information Technology,1.0,5.937283412344039,0.8024904002678794,early_scout,preferred_final_label,0.07570281743494212,0.07570281743494212,1,score_power,rebalance,1,2021-05-28,1,concentrated_alpha
2021-05-28,CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,1.0,5.033877610776991,0.6553453110875771,early_scout,preferred_final_label,0.12440086370093084,0.12440086370093084,1,score_power,rebalance,1,2021-06-30,1,concentrated_alpha
2021-06-30,ABT,ABBOTT LABORATORIES,Health Care,1.0,4.5608379766076315,0.6572281338246035,early_scout,preferred_final_label,0.05494841478736734,0.05494841478736734,1,score_power,rebalance,1,2021-07-30,1,concentrated_alpha
2021-07-30,MA,MASTERCARD INC CLASS A,Financials,1.0,5.0958410398827345,0.7666413989463121,early_scout,preferred_final_label,-0.10768040560475156,-0.10768040560475156,1,score_power,rebalance,1,2021-08-31,1,concentrated_alpha
