ticker,Name,sector,industry_group,source_universe,selected_main_current,selected_concentrated_current,current_main_weight,current_concentrated_weight,decision_bucket,selection_pressure_score,score,concentrated_score,portfolio_monster_early_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,relative_strength_composite,oneil_leadership_score,portfolio_candidate_minimum_pass,portfolio_candidate_gate_label,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_stale_leader_reason,portfolio_defensive_rotation_action,entry_quality_score,concentrated_entry_quality_gate_pass,selection_confirmation_score,trend_template_full,breakout_setup_quality_score,price_above_ma50,price_above_ma200,market_cap_live,dollar_vol_20d,sales_growth_yoy,eps_growth_yoy,revenues_ttm,months_held_main,first_held_main,last_held_main,months_held_concentrated,first_held_concentrated,last_held_concentrated
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,Software - Infrastructure,current_constituents_proxy,True,True,0.04,0.3419220768038833,selected_both,0.5690894039735099,1.7837764281459618,,0.5120587410595828,0.6155501919279522,0.6299845363444664,,-0.3927205034980621,True,early_relaxed,0.1083333333333333,0.0,,neutral,0.0,,1.0,1.0,0.3974297567930246,1.0,1.0,,509139016.1545181,0.0,0.0,4208175000.0,0,,,0,,
ETR,ENTERGY CORP,Utilities,Utilities,current_constituents_proxy,True,False,0.0552113288069301,0.0,selected_main,0.6599834437086093,3.559391707431772,,0.5773063143020664,0.6810629305957024,0.6299845363444664,,0.3235988858916808,True,early_relaxed,0.0,0.0,,neutral,0.3554311975320663,,1.0,1.0,0.5759386407373895,1.0,1.0,,312422400.68943024,0.0898202161292085,0.0,12946686000.0,18,2022-05-31,2026-02-27,17,2022-05-31,2026-02-27
PR,PERMIAN RESOURCES CORP CLASS A,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,True,False,0.04,0.0,selected_main,0.6574586092715231,2.976624787502609,,0.5832354625678708,0.6810629305957024,0.6299845363444664,,0.8926614795404335,True,early_relaxed,0.325,0.0,,promote_monster_early,0.0,,1.0,1.0,0.5715212052843732,1.0,1.0,,296382456.2846565,0.6023407402945247,0.0,5000734000.0,2,2025-07-31,2026-02-27,4,2025-06-30,2026-02-27
VRT,VERTIV HOLDINGS CLASS A,Industrials,Capital Goods - Machinery,current_constituents_proxy+strategic_global_hardware,True,False,0.0612982234974706,0.0,selected_main,0.6292384105960266,3.308450683942467,,0.4715434367035907,0.4728009601495484,0.397406045884667,,0.2124066952147711,True,future_relaxed,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.1010095645186889,1.0,1.0,,3012276945.3608704,0.2768541401432887,0.0,10229900000.0,11,2024-02-29,2026-02-27,2,2024-04-30,2024-05-31
AMAT,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,True,False,0.0612982234974706,0.0,selected_main_stale_review,0.617930463576159,4.148172889754817,,0.3941417423113932,0.4484621016282362,0.301595909280635,,0.6305881710045252,True,core_strict,0.2552083333333333,0.5868191659015776,broad_relative_breakdown,rotate_out_stale_core,0.0,,1.0,0.0,0.0020593627321497,0.0,1.0,,2406077736.3990784,0.04386223138063,0.0,28368000000.0,22,2020-11-30,2026-02-27,13,2021-01-29,2026-02-27
LRCX,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,True,False,0.0591251033644044,0.0,selected_main_stale_review,0.616705298013245,4.582645810032449,,0.3880737120518946,0.4784944348269651,0.331695795606266,,0.2293047894561909,True,core_strict,0.346875,0.6781906302710505,broad_relative_breakdown,rotate_out_stale_core,0.0,,1.0,0.0,-0.2312673761807337,0.0,1.0,,2423913649.033966,0.2368408976459919,,18435591000.0,42,2019-08-30,2026-02-27,39,2019-08-30,2026-02-27
FTI,TECHNIPFMC PLC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,True,False,0.0563253764868764,0.0,selected_main,0.6085761589403974,1.3567474997486455,,0.5803123948364871,0.6810629305957024,0.6299845363444664,,1.3389922193106505,True,future_relaxed,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.4213447245096071,1.0,1.0,,300120034.188385,0.0935012605550846,0.1936415727054996,9932600000.0,0,,,0,,
GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,current_constituents_proxy,True,False,0.18,0.0,selected_main_stale_review,0.5768377483443708,5.72859349624164,,0.3099940385616954,0.3863155897111076,0.3056527430660973,,0.0149834123890221,True,core_strict,0.1875,0.6869361132249676,broad_relative_breakdown,rotate_out_stale_core,0.8343854525000054,,1.0,0.0,0.0130211548808942,0.0,1.0,,8901625600.38086,0.1386624332290156,0.3843695538221552,350018000000.0,34,2020-08-31,2026-02-27,14,2021-03-31,2025-12-31
PWR,QUANTA SERVICES INC,Industrials,Construction & Engineering,current_constituents_proxy,True,False,0.0564894922834731,0.0,selected_main,0.4124834437086093,0.7482953834140293,,0.4184350782201834,-0.0030574788988942,-0.0045926106889341,,-0.2925311696487955,False,rejected,0.1333333333333333,0.0,,neutral,0.2337068307161549,,1.0,1.0,0.35855129160529,1.0,1.0,,686894391.0913086,0.0,0.0,28479697000.0,5,2021-04-30,2023-04-28,0,,
MLI,MUELLER INDUSTRIES INC,Industrials,Other,current_constituents_proxy,True,False,0.04,0.0,selected_main,0.40399006622516553,0.63842209775086,,0.2674804941772765,0.1189880539988179,0.1062227097476208,,-0.0221493942326218,True,future_relaxed,0.1739583333333333,0.0,,neutral,0.9403172728783404,,1.0,0.0,0.2133884851336456,0.0,1.0,,82558193.18294525,0.0,-0.0426296903941171,4178547000.0,4,2023-02-28,2026-01-30,4,2023-02-28,2025-09-30
SNDK,SANDISK CORP,Information Technology,Tech Hardware & Storage,current_constituents_proxy+strategic_global_hardware,False,True,0.0,0.1539139348498292,selected_concentrated,0.6448923841059602,3.1177056132851506,,0.493059868437095,0.6603900699031959,0.4838624929404132,,0.9082164988433626,False,rejected,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.5825727012854969,1.0,1.0,,12184408465.398865,,,7355000000.0,0,,,0,,
WDC,WESTERN DIGITAL CORP,Information Technology,Tech Hardware & Storage,current_constituents_proxy+strategic_global_hardware,False,True,0.0,0.2746786980597643,selected_concentrated,0.6315397350993377,3.689812953754844,,0.4242236142976656,0.570386361774446,0.4937726607043969,,0.5449298993060177,True,future_relaxed,0.346875,0.0,,neutral,0.0,,1.0,0.0,-0.6056736228273116,0.0,1.0,,2494128845.952759,0.0,0.0,2605000000.0,4,2025-10-31,2026-01-30,5,2025-09-30,2026-01-30
MU,MICRON TECHNOLOGY INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,False,True,0.0,0.2294852902865232,selected_concentrated,0.5866887417218543,3.418170056973544,,0.3509607272236223,0.3602769388282925,0.1479130188353063,,0.6879143683685729,True,core_strict,0.346875,0.75,broad_relative_breakdown,rotate_out_stale_core,0.0,,1.0,0.0,-0.7364440753911328,0.0,1.0,,18956487312.911224,0.0,0.0,37378000000.0,6,2022-01-31,2026-02-27,5,2025-10-31,2026-02-27
LNG,CHENIERE ENERGY INC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.666407284768212,4.986430553540607,,0.541308427140728,0.6451671227941013,0.4616713161586848,,0.7637214880512598,True,future_relaxed,0.121875,0.0,,neutral,0.1557289868895057,,1.0,0.0,0.1904783948106146,1.0,1.0,,1166116213.660202,0.2627481510315297,0.2334067365595464,19464000000.0,13,2021-11-30,2023-04-28,0,,
VZ,VERIZON COMMUNICATIONS INC,Communication,Communication Equipment,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6618708609271524,4.243075190865157,,0.5944612802021851,0.4824255128039535,0.3362886693146627,,1.12,True,future_relaxed,0.0,0.0,,promote_monster_early,0.4672655111480608,,1.0,1.0,0.7359177840486757,1.0,1.0,,1346412168.8243866,0.0,,138191000000.0,4,2025-03-31,2026-02-27,0,,
SLB,SLB NV,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6452400662251656,2.833618918478253,,0.581331417637978,0.6242902584740408,0.4413505871170359,,0.2975538265134778,True,future_relaxed,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.3295938125144288,1.0,1.0,,1061105627.6293564,0.1795592894521376,,33135000000.0,0,,,0,,
OKE,ONEOK INC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.6437582781456955,2.654135891369476,,0.5482590123762628,0.6632727245442018,0.501656348859959,,0.6050261139107384,False,rejected,0.0135416666666666,0.0,,neutral,0.3947555765886192,,1.0,0.0,0.3928397458791004,1.0,1.0,,481146874.2302704,0.5498663471287677,0.0,33629000000.0,1,2022-03-31,2022-03-31,0,,
CNQ,Canadian Natural Resources,Energy,Oil Gas & Consumable Fuels,adr_whitelist,False,False,0.0,0.0,not_selected_low_priority,0.6387334437086094,2.2765140531091204,,0.5857483256642406,0.6404638536432765,0.5768461733800928,,0.5355968877242602,True,adr_global_alpha_fallback,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.5249555320325467,1.0,1.0,,636884564.5054245,,,44167000000.0,1,2026-01-30,2026-01-30,0,,
MRVL,MARVELL TECHNOLOGY INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,omitted_candidate_gate_block,0.635844370860927,3.2031000635377995,,0.5504770529868073,0.4610968350695351,0.4192435618238349,,0.0982734811955103,False,rejected,0.1333333333333333,0.0,,neutral,0.3191642851666152,,1.0,1.0,0.1603989977997293,1.0,1.0,,2304153608.8679886,0.4208728521145077,,8194600000.0,0,,,0,,
SU,Suncor Energy,Energy,Oil Gas & Consumable Fuels,adr_whitelist,False,False,0.0,0.0,not_selected_low_priority,0.6333692052980133,1.9317051560672784,,0.6116840880285128,0.6810629305957024,0.6299845363444664,,0.5355968877242602,True,adr_global_alpha_fallback,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.6137882808908214,1.0,1.0,,367127802.8251457,,,52377000000.0,0,,,0,,
DAL,DELTA AIR LINES INC,Industrials,Transportation & Logistics,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.6298344370860929,2.76604219613979,,0.4780424443456401,0.5215117759924561,0.4186787369726016,,0.9717805612094964,False,rejected,0.146875,0.0,,neutral,0.8553015685713621,,1.0,1.0,0.2255170951098869,1.0,1.0,,1032787756.4658736,0.0279188228995992,0.4307551250131161,63364000000.0,2,2024-03-28,2024-04-30,5,2024-02-29,2025-09-30
CIEN,CIENA CORP,Information Technology,Communication Equipment,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,not_selected_low_priority,0.6259933774834437,1.8805373063363064,,0.5591304108320219,0.6469398770836274,0.5992719350970337,,0.7466666666666668,True,future_relaxed,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.4905725698853952,1.0,1.0,,1292330851.1099243,0.1879353566851933,,4769507000.0,0,,,3,2021-01-29,2021-03-31
TRGP,TARGA RESOURCES CORP,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6242384105960265,1.7347922761238963,,0.6179238294549612,0.6787791044794175,0.5760848161738945,,0.8033953315863902,True,future_relaxed,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.6166456882367706,1.0,1.0,,385902158.6063385,0.2045030133265426,0.0,17028300000.0,1,2024-06-28,2024-06-28,2,2024-06-28,2024-07-31
ATO,ATMOS ENERGY CORP,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.621953642384106,2.331394544197937,,0.5186724876764771,0.4590749793438912,0.3455068178403267,,0.4853983288375212,True,future_relaxed,0.0,0.0,,neutral,0.7968481028609229,,1.0,1.0,0.6295737379583234,1.0,1.0,,210990708.34709167,0.1290621525516142,0.0,4702755000.0,8,2022-01-31,2026-01-30,3,2022-01-31,2022-03-31
