rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,ALGN,0.05,scout,1.377636636413745,0.0,0.0,0,0,-0.1456680915583611,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.349063034430753,nan,1.0,0.3742705277926824,0.0135416666666666,neutral,0.5299136830262684,0.0,0.0
2019-04-30,CDNS,0.05,scout,1.354866266295471,0.0,0.0,0,0,-0.0883620380174052,-0.08,-0.004,True,monthly_hard_stop_proxy,-0.08,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.8832169621309685,1.0,0.6111506350861959,nan,1.0,0.5901578408738763,0.1083333333333333,promote_monster_early,0.4061800164462988,0.0,0.0
2019-04-30,ADBE,0.05,scout,1.299407303368771,-0.06776632721891096,0.0,1,0,-0.067766327218911,-0.067766327218911,-0.00338831636094555,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,1.0,1.8832169621309685,1.0,0.0740545814528059,nan,1.0,0.5372898936751576,0.0135416666666666,neutral,0.151809073128744,0.0,0.0
2019-05-31,ADBE,0.05,scout,0.5752645844577728,0.03796329911846863,0.03796329911846863,2,0,0.1134153693697432,0.1134153693697432,0.00567076846848716,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.4291741272035514,2.4679804009657773,1.0,0.0839625267530575,nan,1.0,0.4291741272035514,0.0270833333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.05,scout,0.9852864789766158,0.040036915203846446,0.040036915203846446,1,0,0.0400369152038464,0.0400369152038464,0.00200184576019232,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3641227997678677,nan,1.0,0.5078704675501347,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9643220991659418,0.04162093251642496,0.04162093251642496,1,0,0.0416209325164249,0.0416209325164249,0.002081046625821245,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3206207311639933,1.823501710541266,nan,0.0,0.3771260127057558,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,MKTX,0.05,scout,0.8979092219696877,0.08691697414960298,0.08691697414960298,1,0,0.0869169741496029,0.0869169741496029,0.004345848707480145,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.5738602223201523,nan,0.8337267903988055,0.5201143687042833,0.1083333333333333,neutral,0.5259785323702689,0.0,0.0
2019-06-28,ADBE,0.14,confirm,1.144960690751733,0.05203149685527997,0.05203149685527997,3,0,0.0135536562311588,0.0135536562311588,0.001897511872362232,False,hold,-0.08,Information Technology,Software - Application,structural_growth,long_duration,0.15,1.0,0.94,1.9371267245015955,1.0,0.0014891737545675,nan,1.0,0.5397375686360594,0.0,neutral,0.0516149525445256,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.6822176642691778,0.1368719653982815,0.1368719653982815,2,0,0.0931073203064676,0.0931073203064676,0.00465536601532338,False,hold,-0.08,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611438257963202,0.7611438257963202,1.0,-0.3612733000649125,nan,1.0,0.4461430361933082,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
2019-06-28,BR,0.14,confirm,0.8656224386868292,0.0375937650900684,0.04162093251642496,2,0,-0.0038662504761953,-0.0038662504761953,-0.000541275066667342,False,hold,-0.08,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,0.8679955960138215,0.8679955960138215,0.0285989768526432,1.735991192027643,nan,0.0,0.3376303107114029,0.0135416666666666,neutral,0.1619150606750393,0.0,0.0
2019-06-28,MKTX,0.14,confirm,0.9049638137541992,0.13287273512702158,0.13287273512702158,2,0,0.0422808384360489,0.0422808384360489,0.005919317381046846,False,hold,-0.08,Financials,Capital Markets,unknown,neutral,0.35,0.35,1.0,1.0,0.8337267903988055,0.3929030320596802,nan,0.8337267903988055,0.4891895075487998,0.1083333333333333,neutral,0.2870086704944856,0.0,0.0
2019-06-28,HEI,0.05,scout,1.082736976201681,0.031222204126564623,0.031222204126564623,1,0,0.0312222041265646,0.0312222041265646,0.00156111020632823,False,hold,-0.08,Industrials,Aerospace & Defense,unknown,neutral,0.35,0.35,1.0,1.0606265980051333,0.5970845951267347,-0.2706417944012584,nan,0.0,0.5762605773150323,0.2416666666666667,neutral,0.5099229428939709,0.0,0.0
2019-06-28,NOC,0.05,scout,1.008981964694465,0.08012337329410313,0.08012337329410313,1,0,0.0801233732941031,0.0801233732941031,0.0040061686647051556,False,hold,-0.08,Industrials,Aerospace & Defense,event_shock,tactical_event,0.78,0.1,0.94,1.0606265980051333,0.0,1.7379190230521928,nan,0.0,0.4379976991817951,0.0135416666666666,neutral,0.0516149525445256,0.0,0.0
