portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,scheduled_period_end_date,final_period_extension,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
concentrated,2019-05-03,2019-05-03,2019-04-30,2019-05-31,2019-05-31,False,-0.0008837048194290098,-0.0008837048194290098,0.999116295180571,0.0,1.0,3,0,-0.0023412401789970616,0.0017296866137550548
concentrated,2019-05-10,2019-05-10,2019-04-30,2019-05-31,2019-05-31,False,0.00414675398289055,0.003259384656981945,1.003259384656982,0.0,1.0,3,0,-0.022461912929855332,-0.03029692441868681
concentrated,2019-05-17,2019-05-17,2019-04-30,2019-05-31,2019-05-31,False,-0.002615388281593245,0.0006354718189516273,1.0006354718189516,0.0,1.0,3,0,-0.030130215302717422,-0.04057029335161366
concentrated,2019-05-24,2019-05-24,2019-04-30,2019-05-31,2019-05-31,False,-0.0004166107636238703,0.0002185963109280209,1.000218596310928,0.0,1.0,3,0,-0.04051286130540266,-0.0661496865373038
concentrated,2019-05-31,2019-05-31,2019-04-30,2019-05-31,2019-05-31,False,-0.01777381419711721,-0.017559103176403745,0.9824408968235963,0.0,1.0,3,0,-0.06599474779550818,-0.0882167283187758
concentrated,2019-06-07,2019-06-07,2019-05-31,2019-06-28,2019-06-28,False,0.05314408925030012,0.05314408925030012,1.0346518235275344,1.1102230246251565e-16,0.9999999999999999,3,0,0.04482169823765503,0.043578569778638165
concentrated,2019-06-14,2019-06-14,2019-05-31,2019-06-28,2019-06-28,False,-0.012134867792477966,0.0403643249608181,1.0220964604377816,1.1102230246251565e-16,0.9999999999999999,3,0,0.05066978749137929,0.05280174476372923
concentrated,2019-06-21,2019-06-21,2019-05-31,2019-06-28,2019-06-28,False,0.01013375178050513,0.05090711879126375,1.032454132263591,1.1102230246251565e-16,0.9999999999999999,3,0,0.07308106434762696,0.08698449637535588
concentrated,2019-06-28,2019-06-28,2019-05-31,2019-06-28,2019-06-28,False,-0.00484025357193596,0.045820461855761385,1.0274567924620421,1.1102230246251565e-16,0.9999999999999999,3,0,0.06943028456248324,0.07881552187729723
concentrated,2019-07-05,2019-07-05,2019-06-28,2019-07-31,2019-07-31,False,0.013336183401261081,0.013336183401261081,1.0411591446831874,0.0,1.0,3,0,0.005999773195003,0.003835765414209158
concentrated,2019-07-12,2019-07-12,2019-06-28,2019-07-31,2019-07-31,False,0.027762442322327274,0.041468870746065756,1.070064265385818,0.0,1.0,3,0,0.013381117065314863,0.016866100108816395
concentrated,2019-07-19,2019-07-19,2019-06-28,2019-07-31,2019-07-31,False,-0.018074941142668055,0.022644382205409652,1.0507229167700969,0.0,1.0,3,0,0.0016517835940401682,0.0036251581132629163
concentrated,2019-07-26,2019-07-26,2019-06-28,2019-07-31,2019-07-31,False,0.009432155155777666,0.03229012268755538,1.0606334983468038,0.0,1.0,3,0,0.017965579665248033,0.0261139410450153
concentrated,2019-07-31,2019-07-31,2019-06-28,2019-07-31,2019-07-31,False,-0.027896065978924356,0.0034932893156713885,1.031045996297464,0.0,1.0,3,0,0.002527904123623026,0.004098251784527829
concentrated,2019-08-02,2019-08-02,2019-07-31,2019-08-30,2019-08-30,False,-0.009490361708819672,-0.009490361708819672,1.0212609968541708,1.1102230246251565e-16,0.9999999999999999,3,0,-0.01673402421395176,-0.021313387804120953
concentrated,2019-08-09,2019-08-09,2019-07-31,2019-08-30,2019-08-30,False,0.004506748777840297,-0.005026383607011797,1.0258635636035993,1.1102230246251565e-16,0.9999999999999999,3,0,-0.02009411092029123,-0.025805844842606063
concentrated,2019-08-16,2019-08-16,2019-07-31,2019-08-30,2019-08-30,False,-0.025310546494882513,-0.030209709585907962,0.9998983961796045,1.1102230246251565e-16,0.9999999999999999,3,0,-0.0294018943443054,-0.03108169323214216
concentrated,2019-08-23,2019-08-23,2019-07-31,2019-08-30,2019-08-30,False,-0.02804543432959017,-0.05740789948919056,0.9718558113732869,1.1102230246251565e-16,0.9999999999999999,3,0,-0.04284292086759145,-0.04889529162237127
concentrated,2019-08-30,2019-08-30,2019-07-31,2019-08-30,2019-08-30,False,0.04371255600889756,-0.016204789502067496,1.0143381129605142,1.1102230246251565e-16,0.9999999999999999,3,0,-0.017305536888287842,-0.020686309273540537
concentrated,2019-09-06,2019-09-06,2019-08-30,2019-09-30,2019-09-30,False,0.014965363296479461,0.014965363296479461,1.0295180513264337,1.1102230246251565e-16,0.9999999999999999,3,0,0.02574266589550267,0.028836874716815508
concentrated,2019-09-13,2019-09-13,2019-08-30,2019-09-30,2019-09-30,False,-0.006603978459784887,0.008262553899841762,1.0227191362915142,1.1102230246251565e-16,0.9999999999999999,3,0,0.03620487800282679,0.033938188265393965
concentrated,2019-09-20,2019-09-20,2019-08-30,2019-09-30,2019-09-30,False,-0.00886294006556676,-0.0006736166857278514,1.0136548378826544,1.1102230246251565e-16,0.9999999999999999,3,0,0.03127467961665231,0.024594403522544495
concentrated,2019-09-27,2019-09-27,2019-08-30,2019-09-30,2019-09-30,False,-0.010475595948920224,-0.01114215609842395,1.0030361993693275,1.1102230246251565e-16,0.9999999999999999,3,0,0.02131717094236074,0.00637506064694815
concentrated,2019-09-30,2019-09-30,2019-08-30,2019-09-30,2019-09-30,False,-0.0038506136555992443,-0.014949865615597746,0.9991738944829757,1.1102230246251565e-16,0.9999999999999999,3,0,0.026053957691094976,0.015953044075339484
concentrated,2019-10-04,2019-10-04,2019-09-30,2019-10-31,2019-10-31,False,0.002534637637150894,0.002534637637150894,1.001706438241991,0.0,1.0,3,0,-0.011385774249671021,-0.0036410868970555565
concentrated,2019-10-11,2019-10-11,2019-09-30,2019-10-31,2019-10-31,False,-0.0018709217089750707,0.0006589738195961203,0.9998323239206639,0.0,1.0,3,0,-0.004903639668897841,0.008495876746447362
concentrated,2019-10-18,2019-10-18,2019-09-30,2019-10-31,2019-10-31,False,0.010173500511752254,0.010839178401839344,1.0100041185797373,0.0,1.0,3,0,0.0007722856224006147,0.011556598472740154
concentrated,2019-10-25,2019-10-25,2019-09-30,2019-10-31,2019-10-31,False,0.048757656205229205,0.060125327541132645,1.0592495521593137,0.0,1.0,3,0,0.012964270979741732,0.03240078916058975
concentrated,2019-10-31,2019-10-31,2019-09-30,2019-10-31,2019-10-31,False,-9.302879842987277e-05,0.060026705355726406,1.059151011446239,0.0,1.0,3,0,0.01877454570107706,0.039999631845487604
concentrated,2019-11-01,2019-11-01,2019-10-31,2019-11-29,2019-11-29,False,0.0029492827183952297,0.0029492827183952297,1.0622747472204683,2.220446049250313e-16,0.9999999999999998,3,0,0.0040010532827563505,0.004749166251655446
concentrated,2019-11-08,2019-11-08,2019-10-31,2019-11-29,2019-11-29,False,-0.03248678409475858,-0.029633314087270213,1.0277648568582027,2.220446049250313e-16,0.9999999999999998,3,0,0.013183735410647879,0.01667264300113347
concentrated,2019-11-15,2019-11-15,2019-10-31,2019-11-29,2019-11-29,False,-0.0004911979561599278,-0.030109956220116252,1.027260020861101,2.220446049250313e-16,0.9999999999999998,3,0,0.022530840122034546,0.025160540345380067
concentrated,2019-11-22,2019-11-22,2019-10-31,2019-11-29,2019-11-29,False,0.001521543525577096,-0.028634226303481336,1.0288230416949262,2.220446049250313e-16,0.9999999999999998,3,0,0.01980862285111895,0.019704097898564754
concentrated,2019-11-29,2019-11-29,2019-10-31,2019-11-29,2019-11-29,False,0.018801521217670425,-0.01037107209920729,1.0481664799425816,2.220446049250313e-16,0.9999999999999998,3,0,0.030794780799447086,0.03622510220166819
concentrated,2019-12-06,2019-12-06,2019-11-29,2019-12-31,2019-12-31,False,0.00175975403767481,0.00175975403767481,1.050010995137816,0.0,1.0,3,0,0.0008904167366343696,-0.000536327627910782
concentrated,2019-12-13,2019-12-13,2019-11-29,2019-12-31,2019-12-31,False,-0.0013344235736366672,0.000422982206766509,1.0486098357133264,0.0,1.0,3,0,0.00867824725655586,0.01014083373808461
concentrated,2019-12-20,2019-12-20,2019-11-29,2019-12-31,2019-12-31,False,0.02187888803609006,0.02231112462319973,1.071552252902441,0.0,1.0,3,0,0.02453029643557847,0.032177869100076695
concentrated,2019-12-27,2019-12-27,2019-11-29,2019-12-31,2019-12-31,False,0.0013833299699452795,0.023725318240499504,1.0730345632482434,0.0,1.0,3,0,0.03133439425788587,0.04369896384631966
concentrated,2019-12-31,2019-12-31,2019-11-29,2019-12-31,2019-12-31,False,-0.0018280736011410115,0.0218538730114044,1.0710729770900573,0.0,1.0,3,0,0.028139556446831415,0.03881298489044083
concentrated,2020-01-03,2020-01-03,2019-12-31,2020-01-31,2020-01-31,False,0.003830915470144136,0.003830915470144136,1.075176167127645,0.0,1.0,3,0,-0.003492837894330303,-0.001026189097742436
concentrated,2020-01-10,2020-01-10,2019-12-31,2020-01-31,2020-01-31,False,0.026215330100221923,0.030146674284001973,1.1033622652647876,0.0,1.0,3,0,0.006706978545904851,0.01879673604439569
concentrated,2020-01-17,2020-01-17,2019-12-31,2020-01-31,2020-01-31,False,0.034190388620947365,0.06536778941434851,1.1410866499038796,0.0,1.0,3,0,0.025993861016120556,0.0418844528326503
concentrated,2020-01-24,2020-01-24,2019-12-31,2020-01-31,2020-01-31,False,0.010023867550403187,0.07604689502790385,1.1525247513460495,0.0,1.0,3,0,0.016164686141901807,0.038712710960881136
concentrated,2020-01-31,2020-01-31,2019-12-31,2020-01-31,2020-01-31,False,-0.012317833094901753,0.06279232897266285,1.1383281438212256,0.0,1.0,3,0,-0.005594378670064737,0.021781787575253064
concentrated,2020-02-07,2020-02-07,2020-01-31,2020-02-28,2020-02-28,False,0.02557051339113281,0.02557051339113281,1.1674357788663097,2.220446049250313e-16,0.9999999999999998,3,0,0.027369520447470208,0.04115575590843368
concentrated,2020-02-14,2020-02-14,2020-01-31,2020-02-28,2020-02-28,False,0.04068155951474628,0.06729232126822304,1.2149288869839037,2.220446049250313e-16,0.9999999999999998,3,0,0.04406965292457343,0.06586736603449861
concentrated,2020-02-21,2020-02-21,2020-01-31,2020-02-28,2020-02-28,False,-0.03972184372044918,0.024897502478771205,1.1666696716036697,2.220446049250313e-16,0.9999999999999998,3,0,0.03132824478739771,0.046016272177357376
concentrated,2020-02-28,2020-02-28,2020-01-31,2020-02-28,2020-02-28,False,-0.11926463253338959,-0.09733652153874817,1.0275272419320078,2.220446049250313e-16,0.9999999999999998,3,0,-0.08377942132310323,-0.06514030198564114
concentrated,2020-03-06,2020-03-06,2020-02-28,2020-03-31,2020-03-31,False,-0.04682870266691097,-0.04682870266691097,0.9794094742374228,0.0,1.0,3,0,-0.0025151619420217264,-0.00411718033133146
concentrated,2020-03-13,2020-03-13,2020-02-28,2020-03-31,2020-03-31,False,-0.11152799198720675,-0.1531339834783112,0.870177902242477,0.0,1.0,3,0,-0.0968777481103299,-0.0791840521080388
concentrated,2020-03-20,2020-03-20,2020-02-28,2020-03-31,2020-03-31,False,-0.1618185680208003,-0.29017262957733025,0.7293669601782554,0.0,1.0,3,0,-0.22824358372771136,-0.1827841729441887
concentrated,2020-03-27,2020-03-27,2020-02-28,2020-03-31,2020-03-31,False,0.23988268064590823,-0.11989733716450413,0.9043294617603728,0.0,1.0,3,0,-0.14519892452334193,-0.11099704247133724
concentrated,2020-03-31,2020-03-31,2020-02-28,2020-03-31,2020-03-31,False,-0.05115050660485787,-0.16491503423282416,0.8580725516536313,0.0,1.0,3,0,-0.13059368120486292,-0.08652913236004123
concentrated,2020-04-03,2020-04-03,2020-03-31,2020-04-30,2020-04-30,False,0.010944562756998621,0.010944562756998621,0.8674637805452624,0.0,1.0,3,0,0.0008468653686479755,-0.007576721046041679
concentrated,2020-04-09,2020-04-10,2020-03-31,2020-04-30,2020-04-30,False,0.09961000589350744,0.11164475661123263,0.9538718528377802,0.0,1.0,3,0,0.1218645166480623,0.0870814503525772
concentrated,2020-04-17,2020-04-17,2020-03-31,2020-04-30,2020-04-30,False,0.04144289250074862,0.15771453075849284,0.9934030614944263,0.0,1.0,3,0,0.1558996977123992,0.16517851200171396
concentrated,2020-04-24,2020-04-24,2020-03-31,2020-04-30,2020-04-30,False,0.0023214842075611752,0.16040214675851283,0.9957092310134285,0.0,1.0,3,0,0.14110033772421082,0.1573310620077073
concentrated,2020-04-30,2020-04-30,2020-03-31,2020-04-30,2020-04-30,False,0.020205501016886895,0.1838486535148398,1.0158280348931938,0.0,1.0,3,0,0.17138477231327487,0.1847706718415012
concentrated,2020-05-01,2020-05-01,2020-04-30,2020-05-29,2020-05-29,False,-0.004131109222926144,-0.004131109222926144,1.0116315383293397,0.0,1.0,3,0,-0.008832459553592575,-0.008205102595971736
